time,subcycling_plastic_strain,trapezoid_plastic_strain,relative_difference_percent
3.593376000000000203e-05,1.256555381873527069e-03,1.271592999999999899e-03,1.182581071653652449e+00
3.598899000000000320e-05,1.258966000000000035e-03,1.274152659454545408e-03,1.191902661102372196e+00
3.604375999999999929e-05,1.261294664988558186e-03,1.276690999999999937e-03,1.205956258126809955e+00
3.609824000000000219e-05,1.263610999999999988e-03,1.281050115900131880e-03,1.361314103459431823e+00
3.611985999999999675e-05,1.264711315329948961e-03,1.282780000000000075e-03,1.408556780589899526e+00
3.619484999999999787e-05,1.268527811472081133e-03,1.286604999999999910e-03,1.405030178486697867e+00
3.619674000000000134e-05,1.268624000000000097e-03,1.286695853651037688e-03,1.404516350912157652e+00
3.625990000000000159e-05,1.272710029132701056e-03,1.289732000000000031e-03,1.319806817796175924e+00
3.627156999999999804e-05,1.273465000000000100e-03,1.290257278997789230e-03,1.301467488006157858e+00
3.632774999999999790e-05,1.276551224287635891e-03,1.292785999999999979e-03,1.255797611697843985e+00
3.635333999999999912e-05,1.277956999999999921e-03,1.294114294491525421e-03,1.248521445153645715e+00
3.638911000000000099e-05,1.282393208357997033e-03,1.295970999999999929e-03,1.047692551916894477e+00
3.643780999999999935e-05,1.288433000000000070e-03,1.298901188696870504e-03,8.059264852450169769e-01
3.649616000000000193e-05,1.297888602827239378e-03,1.302411999999999971e-03,3.473092364597832882e-01
3.651138000000000278e-05,1.300355000000000000e-03,1.303103077226606520e-03,2.108871719077857476e-01
3.657813999999999738e-05,1.309349000000000016e-03,1.306134372604284043e-03,2.461176631701660344e-01
3.660260000000000087e-05,1.311099233380884528e-03,1.307245000000000065e-03,2.948363452057160550e-01
3.664824000000000201e-05,1.314365000000000065e-03,1.309361707880074424e-03,3.821168810584993913e-01
3.667798000000000217e-05,1.316509415034562269e-03,1.310741000000000033e-03,4.400880902147896734e-01
3.671768000000000113e-05,1.319372000000000079e-03,1.312491326941647198e-03,5.242452210626146192e-01
3.675046999999999781e-05,1.322784723387622182e-03,1.313937000000000048e-03,6.733750086664834766e-01
3.679442999999999662e-05,1.327360000000000085e-03,1.315829110341977439e-03,8.763212158321854739e-01
3.684725999999999930e-05,1.330687703695722672e-03,1.318102999999999940e-03,9.547587476640848614e-01
3.688723999999999752e-05,1.333205999999999974e-03,1.319827816918428933e-03,1.013630938072421994e+00
3.694656000000000020e-05,1.336820707053469875e-03,1.322386999999999955e-03,1.091488879841522985e+00
3.695755999999999721e-05,1.337490999999999897e-03,1.322945241124942129e-03,1.099498182002533131e+00
3.702578999999999978e-05,1.341111000000000083e-03,1.326407858575380429e-03,1.108493238302392658e+00
3.703331999999999799e-05,1.341725505788951295e-03,1.326790000000000001e-03,1.125687244322861602e+00
3.711648000000000144e-05,1.348512000000000061e-03,1.330760028463792363e-03,1.333972403476852531e+00
3.712888000000000153e-05,1.349323266384559955e-03,1.331352000000000056e-03,1.349850857215814992e+00
3.720742000000000027e-05,1.354461722984827985e-03,1.338891999999999947e-03,1.162881172254971895e+00
3.721337000000000315e-05,1.354851000000000015e-03,1.339285730845408235e-03,1.162206749172664644e+00
3.730335000000000259e-05,1.358548156454121364e-03,1.345239999999999934e-03,9.892774861081613524e-01
3.730982000000000119e-05,1.358814000000000072e-03,1.345700061332055341e-03,9.745068046562888053e-01
3.740517999999999751e-05,1.362544000000000038e-03,1.352480810733109858e-03,7.440541253546840705e-01
3.740769999999999762e-05,1.362638310056409367e-03,1.352660000000000104e-03,7.376805743061274345e-01
3.749931000000000266e-05,1.366066780003890235e-03,1.357862000000000045e-03,6.042425521805743216e-01
3.750800000000000070e-05,1.366391999999999910e-03,1.358412709677419292e-03,5.873980908552784985e-01
3.759726999999999790e-05,1.372645262144294364e-03,1.364069999999999996e-03,6.286526457069188112e-01
3.761236999999999713e-05,1.373702999999999990e-03,1.364834981715893139e-03,6.497502191039851160e-01
3.770391999999999797e-05,1.377746167935472174e-03,1.369472999999999958e-03,6.041132563746942630e-01
3.772270999999999784e-05,1.378576000000000064e-03,1.370271429974740220e-03,6.060529208737082119e-01
3.781081000000000128e-05,1.383045329237586911e-03,1.374014999999999915e-03,6.572220272403864749e-01
3.782199999999999804e-05,1.383612999999999900e-03,1.374747975482912060e-03,6.448472502004446438e-01
3.789156999999999947e-05,1.386452629009032400e-03,1.379304999999999941e-03,5.182051111996592851e-01
3.789839000000000223e-05,1.386730999999999988e-03,1.379571693249388026e-03,5.189514097487182287e-01
3.797734000000000255e-05,1.389804850984385732e-03,1.382659000000000058e-03,5.168194749671231047e-01
3.798676999999999815e-05,1.390172000000000066e-03,1.383045984511278121e-03,5.152406766315900111e-01
3.804383999999999929e-05,1.392189646004566086e-03,1.385387999999999984e-03,4.909560357507140593e-01
3.807437000000000050e-05,1.393268999999999931e-03,1.386614224222165129e-03,4.799298652491368888e-01
3.812161999999999907e-05,1.394812807361607522e-03,1.388511999999999949e-03,4.537812681206624399e-01
3.817787999999999775e-05,1.396651000000000056e-03,1.391371711239293776e-03,3.794305086168541230e-01
3.823604000000000060e-05,1.398821902777777843e-03,1.394328000000000017e-03,3.222988262286797245e-01
3.828732000000000326e-05,1.400736000000000082e-03,1.396712882072383925e-03,2.880418716871017693e-01
3.834296999999999993e-05,1.402497857545839189e-03,1.399300999999999930e-03,2.284610348909389965e-01
3.839367000000000268e-05,1.404103000000000078e-03,1.401172353032659537e-03,2.091567793924515029e-01
3.847799999999999989e-05,1.406801258012533706e-03,1.404284999999999908e-03,1.791842832853585699e-01
3.850536999999999688e-05,1.407676999999999973e-03,1.405348424240188609e-03,1.656938393103706553e-01
3.861356000000000304e-05,1.411123794878587235e-03,1.409551999999999897e-03,1.115102442894861656e-01
3.861861999999999787e-05,1.411284999999999970e-03,1.409791494555940987e-03,1.059380376336722385e-01
3.873443000000000177e-05,1.415276000000000034e-03,1.415272890706845057e-03,2.196956626099309839e-04
3.878346999999999681e-05,1.416925523138273021e-03,1.417594000000000102e-03,4.715573441528966847e-02
3.884226000000000307e-05,1.418903000000000005e-03,1.419861810374581585e-03,6.752842900455441333e-02
3.888197999999999665e-05,1.420461667903955266e-03,1.421394000000000086e-03,6.559279805914620953e-02
3.892847000000000305e-05,1.422286000000000036e-03,1.424014137259292830e-03,1.213567487903474407e-01
3.897129999999999735e-05,1.423872140010946918e-03,1.426427999999999984e-03,1.791790394645271789e-01
3.901981999999999667e-05,1.425669000000000068e-03,1.428472755596162536e-03,1.962764487581943329e-01
3.910263999999999667e-05,1.428760694694808679e-03,1.431963000000000073e-03,2.236304503113134556e-01
3.910747000000000252e-05,1.428940999999999979e-03,1.432148638127960253e-03,2.239738280345784649e-01
3.921033000000000173e-05,1.432542584509300960e-03,1.436102000000000082e-03,2.478525543937075137e-01
3.923218999999999952e-05,1.433308000000000108e-03,1.436998623659889018e-03,2.568286148033508409e-01
3.931853000000000182e-05,1.436850221880762394e-03,1.440539999999999920e-03,2.561385396613440890e-01
3.936234999999999761e-05,1.438648000000000053e-03,1.442185533511490970e-03,2.452897653797419808e-01
3.941208000000000027e-05,1.440437225702092573e-03,1.444053000000000047e-03,2.503906918864801656e-01
3.950763000000000311e-05,1.443875000000000063e-03,1.449090645158224904e-03,3.599253901508244757e-01
3.951731000000000265e-05,1.444341716794890398e-03,1.449601000000000015e-03,3.628090215935017571e-01
3.964540999999999893e-05,1.450518000000000033e-03,1.456409640142095670e-03,4.045318006492194529e-01
3.965806000000000295e-05,1.451040331864069657e-03,1.457081999999999952e-03,4.146416012228753001e-01
3.978606999999999971e-05,1.456325999999999975e-03,1.462744160274172386e-03,4.387753134471178429e-01
3.979520000000000144e-05,1.456631705599999984e-03,1.463148000000000053e-03,4.453612621553026951e-01
3.992357000000000306e-05,1.460930000000000041e-03,1.471213742333088957e-03,6.989971638506237150e-01
3.993150000000000215e-05,1.461186424146981595e-03,1.471712000000000020e-03,7.151926364002213488e-01
4.002752999999999791e-05,1.464291646194225676e-03,1.477250000000000047e-03,8.771943683042391360e-01
4.005692000000000069e-05,1.465242000000000063e-03,1.478833655141446012e-03,9.190793767907552425e-01
4.013888000000000151e-05,1.468421340595296026e-03,1.483249999999999976e-03,9.997410689164974995e-01
4.020105000000000027e-05,1.470832999999999949e-03,1.487309628109808332e-03,1.107814257260486990e+00
4.027876000000000194e-05,1.474341367764915416e-03,1.492384000000000028e-03,1.208980546232377939e+00
4.032458000000000212e-05,1.476410000000000049e-03,1.494808888485673302e-03,1.230852226488456047e+00
4.041102999999999856e-05,1.481631120955315606e-03,1.499384000000000090e-03,1.184011503703153112e+00
4.049332000000000213e-05,1.486600999999999938e-03,1.502890711338653994e-03,1.083891943423117787e+00
4.054384999999999977e-05,1.488852924599492599e-03,1.505044000000000087e-03,1.075787511893837589e+00
4.065152999999999735e-05,1.493651801323683977e-03,1.510187000000000074e-03,1.094910675056539162e+00
4.065499000000000223e-05,1.493806000000000083e-03,1.510329896641953969e-03,1.094058766809349548e+00
4.078910999999999952e-05,1.500211149266131132e-03,1.515868999999999984e-03,1.032929015229472558e+00
4.079943000000000317e-05,1.500704000000000057e-03,1.516275700440528800e-03,1.026970255871319626e+00
4.089806999999999855e-05,1.505272958445137265e-03,1.520162999999999940e-03,9.795029582263661272e-01
4.093731999999999992e-05,1.507090999999999899e-03,1.521757656630424614e-03,9.637971306745769517e-01
4.100567999999999802e-05,1.509838382907231422e-03,1.524535000000000039e-03,9.640065392246565112e-01
4.107422000000000194e-05,1.512593000000000010e-03,1.527072556698241086e-03,9.481904860858765272e-01
4.111653000000000053e-05,1.515139488197263630e-03,1.528639000000000039e-03,8.831065936912775305e-01
4.120723999999999682e-05,1.520599000000000083e-03,1.531900652687795406e-03,7.377536309528960334e-01
4.123075000000000161e-05,1.522359891662951846e-03,1.532745999999999978e-03,6.776144473414468239e-01
4.131939000000000217e-05,1.528999000000000070e-03,1.535764200842385484e-03,4.405103881621031947e-01
4.132096999999999750e-05,1.529104651918423638e-03,1.535817999999999992e-03,4.371187264100534486e-01
4.143510999999999977e-05,1.536737000000000042e-03,1.541043048993941253e-03,2.794243156771242242e-01
4.145465999999999859e-05,1.537947279611130919e-03,1.541938000000000076e-03,2.588119878276011754e-01
4.154597999999999690e-05,1.543600616393149853e-03,1.545392000000000033e-03,1.159177481732906606e-01
4.154723000000000303e-05,1.543677999999999934e-03,1.545431132765501389e-03,1.134397210158616248e-01
4.165345000000000012e-05,1.550699999999999908e-03,1.548756478646733017e-03,1.254891508163436253e-01
4.171386999999999844e-05,1.553731260241986850e-03,1.550647999999999957e-03,1.988368889642841975e-01
4.174766999999999801e-05,1.555427000000000068e-03,1.551789079491038351e-03,2.344339547842994587e-01
4.183898000000000239e-05,1.559361999999999901e-03,1.554871682104255011e-03,2.887902550047092287e-01
4.186004999999999913e-05,1.560213205283018630e-03,1.555582999999999922e-03,2.976508024977585487e-01
4.193172999999999909e-05,1.563109000000000026e-03,1.558320407037922656e-03,3.072919369117160793e-01
4.200639999999999816e-05,1.565883200929691840e-03,1.561171999999999994e-03,3.017733426997055157e-01
4.201778000000000143e-05,1.566305999999999948e-03,1.561629484775960836e-03,2.994638145366491644e-01
4.208910000000000331e-05,1.569082000000000072e-03,1.564496603776093864e-03,2.930908391132855395e-01
4.215681999999999730e-05,1.571876807330109494e-03,1.567218999999999904e-03,2.972020713192981556e-01
4.216767999999999808e-05,1.572325000000000068e-03,1.567630605962643539e-03,2.994579220066844738e-01
4.225997000000000325e-05,1.576242000000000051e-03,1.571128498623084423e-03,3.254667827231846888e-01
4.232386000000000037e-05,1.579302537096774267e-03,1.573549999999999949e-03,3.655770135537045329e-01
4.235916999999999715e-05,1.580994000000000062e-03,1.574741604172347730e-03,3.970426520189936359e-01
4.247005000000000176e-05,1.588259000000000068e-03,1.578483464003272536e-03,6.192992337046911988e-01
4.247054000000000215e-05,1.588282214560770298e-03,1.578500000000000042e-03,6.197158416705894624e-01
4.255315000000000101e-05,1.592195999999999933e-03,1.581336562044195933e-03,6.867252814142227324e-01
4.263918000000000195e-05,1.596481000000000072e-03,1.584290555902834966e-03,7.694576005484153880e-01
4.265291000000000021e-05,1.597188502791424634e-03,1.584761999999999976e-03,7.841242275764220837e-01
4.270916999999999888e-05,1.600087563756141199e-03,1.587199000000000075e-03,8.120319982649386592e-01
4.272873999999999910e-05,1.601095999999999986e-03,1.587852794177524582e-03,8.340323404686336151e-01
4.282857000000000320e-05,1.606439999999999995e-03,1.591187912866449733e-03,9.585346275082211598e-01
4.290565000000000145e-05,1.612306061956998758e-03,1.593762999999999994e-03,1.163476750118980441e+00
4.294251999999999895e-05,1.615111999999999928e-03,1.595039990714830838e-03,1.258401632687193406e+00
4.306289000000000335e-05,1.626617600046389653e-03,1.599209000000000091e-03,1.713884804699671083e+00
4.307186000000000066e-05,1.627474999999999972e-03,1.599533145625249694e-03,1.746875608746947472e+00
4.320855000000000155e-05,1.636103000000000080e-03,1.604472662405113850e-03,1.971385261714099224e+00
4.321306999999999926e-05,1.636325721021920877e-03,1.604635999999999996e-03,1.974885333615902905e+00
4.333537000000000315e-05,1.642351999999999918e-03,1.609871926996979744e-03,2.017556332174063272e+00
4.336868000000000233e-05,1.643944120940845927e-03,1.611297999999999940e-03,2.026075930141165049e+00
4.344930999999999820e-05,1.647798000000000014e-03,1.615656164088107721e-03,1.989398278317061619e+00
4.352122000000000071e-05,1.650479081135371260e-03,1.619542999999999981e-03,1.910173495570743230e+00
4.356380999999999855e-05,1.652066999999999902e-03,1.621388053121650390e-03,1.892140923283817555e+00
4.367050000000000142e-05,1.658138156276185759e-03,1.626009999999999999e-03,1.975889218158914051e+00
4.368314999999999866e-05,1.658858000000000034e-03,1.626659596848628597e-03,1.979418632745921114e+00
4.380207000000000328e-05,1.663575999999999944e-03,1.632766320741033898e-03,1.886961953317546348e+00
4.382218000000000062e-05,1.664367348531525835e-03,1.633799000000000015e-03,1.870998117364854441e+00
4.389944999999999861e-05,1.667407999999999998e-03,1.638629874473275646e-03,1.756230981445694006e+00
4.391236000000000049e-05,1.667914452320136366e-03,1.639437000000000099e-03,1.737026327948940185e+00
4.399340999999999864e-05,1.671093999999999921e-03,1.644162876132930539e-03,1.637983940521231085e+00
4.402489999999999924e-05,1.672149229020136784e-03,1.645998999999999986e-03,1.588714757429183999e+00
4.409720000000000192e-05,1.674572000000000040e-03,1.650670656833041214e-03,1.447977709424827619e+00
4.415031999999999778e-05,1.676554476494023730e-03,1.654103000000000084e-03,1.357320341842294331e+00
4.419759999999999845e-05,1.678318999999999948e-03,1.657879843988424194e-03,1.232849056322713022e+00
4.426434999999999913e-05,1.683144051706307988e-03,1.663212000000000067e-03,1.198407160741259636e+00
4.428463000000000158e-05,1.684610000000000014e-03,1.664742095520969694e-03,1.193452399172545420e+00
4.438099000000000010e-05,1.693896999999999981e-03,1.672012312700487313e-03,1.308883142383469922e+00
4.443268999999999827e-05,1.697590752019385906e-03,1.675913000000000012e-03,1.293489102321295547e+00
4.445526999999999899e-05,1.699203999999999949e-03,1.677014380387857172e-03,1.323162154817706382e+00
4.452879999999999962e-05,1.702675999999999972e-03,1.680600939285958884e-03,1.313521859830696803e+00
4.457862000000000180e-05,1.706375848047084155e-03,1.683030999999999980e-03,1.387071779847440345e+00
4.464093999999999750e-05,1.711003999999999910e-03,1.685452257579780032e-03,1.516016980327334895e+00
4.475835999999999883e-05,1.718469999999999937e-03,1.690014261190463454e-03,1.683757318680374038e+00
4.476694999999999665e-05,1.719121895371835155e-03,1.690347999999999937e-03,1.702246837446207417e+00
4.485947999999999829e-05,1.726143999999999986e-03,1.697333295854922030e-03,1.697409943906533991e+00
4.490205000000000151e-05,1.729304500000000255e-03,1.700546999999999953e-03,1.691073519285283044e+00
4.499081999999999761e-05,1.735895000000000103e-03,1.705056284917399502e-03,1.808662585240965459e+00
4.504187999999999844e-05,1.739217067098385158e-03,1.707650000000000010e-03,1.848567745052273725e+00
4.511898999999999879e-05,1.744234000000000106e-03,1.711198452791461589e-03,1.930550320136623865e+00
4.518803999999999773e-05,1.748847268585131771e-03,1.714376000000000094e-03,2.010718102979257349e+00
4.524409000000000205e-05,1.752592000000000082e-03,1.716926400759406475e-03,2.077293425322046971e+00
4.533289000000000025e-05,1.758672345263784546e-03,1.720966999999999896e-03,2.190939469715842858e+00
4.537847999999999790e-05,1.761793999999999904e-03,1.723822169752617633e-03,2.202769572967699485e+00
4.546467000000000325e-05,1.767455333130791640e-03,1.729220000000000063e-03,2.211131789523113067e+00
4.551013999999999927e-05,1.770441999999999893e-03,1.732128842721088321e-03,2.211911512236209187e+00
4.553817000000000178e-05,1.772276599521817103e-03,1.733921999999999937e-03,2.212014123000755728e+00
4.556819000000000120e-05,1.774241447101016118e-03,1.735547000000000045e-03,2.229524587983850115e+00
4.562724999999999924e-05,1.778106999999999908e-03,1.738051919923995492e-03,2.304596290642227263e+00
4.564186999999999877e-05,1.778911643388106237e-03,1.738671999999999917e-03,2.314389567906213863e+00
4.571224000000000196e-05,1.782784608861502380e-03,1.741731000000000052e-03,2.357057941869457718e+00
4.572949000000000252e-05,1.783733999999999927e-03,1.742434638423769316e-03,2.370210087971539981e+00
4.579167000000000198e-05,1.787521993529004108e-03,1.744970999999999892e-03,2.438492876328845149e+00
4.581602999999999848e-05,1.789006000000000103e-03,1.745996335640138172e-03,2.463330734545511547e+00
4.587258999999999781e-05,1.791684247003824931e-03,1.748376999999999961e-03,2.476997066640945988e+00
4.593368000000000234e-05,1.794577000000000108e-03,1.750718680175616417e-03,2.505160898836369388e+00
4.596141999999999811e-05,1.795992667876301517e-03,1.751781999999999905e-03,2.523753976025647994e+00
4.603251999999999816e-05,1.799621146102871501e-03,1.759647999999999941e-03,2.271655814280558516e+00
4.606043999999999975e-05,1.801045999999999940e-03,1.761496062822897257e-03,2.245246981348437920e+00
4.608091000000000194e-05,1.802326731540530337e-03,1.762850999999999958e-03,2.239311861327496267e+00
4.618167999999999725e-05,1.808631534537072589e-03,1.777149000000000003e-03,1.771519131883291021e+00
4.619058999999999714e-05,1.809188999999999893e-03,1.777464491740787713e-03,1.784818116290035395e+00
4.628198000000000034e-05,1.813661999999999956e-03,1.780700495129182524e-03,1.851041484010269134e+00
4.629973000000000199e-05,1.814573392963238002e-03,1.781328999999999899e-03,1.866269114983144739e+00
4.638970000000000073e-05,1.819192999999999982e-03,1.785093479020979099e-03,1.910237272152408572e+00
4.642842999999999959e-05,1.820917550316273692e-03,1.786714000000000011e-03,1.914327100827199146e+00
4.649404000000000183e-05,1.823839000000000059e-03,1.789261097907255543e-03,1.932524109152504721e+00
4.653689999999999823e-05,1.826355637731195969e-03,1.790925000000000069e-03,1.978342908340433137e+00
4.657513999999999670e-05,1.828601000000000011e-03,1.792250990384615253e-03,2.028176288388273463e+00
4.665338000000000156e-05,1.831798746782400608e-03,1.794964000000000021e-03,2.052116186307947565e+00
4.670878000000000107e-05,1.834062999999999926e-03,1.797093540990606303e-03,2.057180562176805783e+00
4.674706000000000233e-05,1.835927470645317859e-03,1.798565000000000016e-03,2.077348922352978189e+00
4.683243999999999846e-05,1.840085999999999892e-03,1.801817728806998520e-03,2.123870277285992536e+00
4.687622999999999893e-05,1.841697198636902495e-03,1.803485999999999978e-03,2.118741073504452732e+00
4.693367999999999954e-05,1.843811000000000104e-03,1.805484570985163659e-03,2.122777986074043444e+00
4.701149000000000143e-05,1.846989000000000053e-03,1.808191425786827245e-03,2.145656353629162627e+00
4.703731999999999911e-05,1.848182634782608719e-03,1.809089999999999960e-03,2.160900495973597568e+00
4.707589000000000033e-05,1.849965000000000073e-03,1.810355184347698385e-03,2.187958252323495056e+00
4.713694000000000206e-05,1.852757999999999922e-03,1.812357764187651427e-03,2.229153460241719564e+00
4.717353000000000030e-05,1.854310086554731120e-03,1.813558000000000054e-03,2.247079307898124600e+00
4.721377000000000315e-05,1.856016999999999953e-03,1.814699941435089304e-03,2.276798363273024428e+00
4.728323999999999760e-05,1.859292000000000019e-03,1.816671379593529740e-03,2.346083110309494124e+00
4.729407999999999697e-05,1.860409522246765516e-03,1.816979000000000033e-03,2.390260000075151492e+00
4.734661999999999969e-05,1.865825999999999900e-03,1.818447549468046745e-03,2.605433989328581390e+00
4.740909999999999981e-05,1.870705999999999975e-03,1.820193932619237160e-03,2.775092613789595486e+00
4.743224999999999975e-05,1.871952147083685587e-03,1.820840999999999909e-03,2.807007700490359969e+00
4.746824999999999737e-05,1.873890000000000017e-03,1.821994094462540612e-03,2.848302620474073343e+00
4.752036999999999781e-05,1.876243000000000095e-03,1.823663519001085705e-03,2.883178856794529565e+00
4.757040000000000113e-05,1.881919140111279910e-03,1.825266000000000085e-03,3.103829256189499120e+00
4.757967999999999979e-05,1.882971999999999901e-03,1.825534262756598348e-03,3.146352189340410277e+00
4.765497000000000157e-05,1.889428999999999978e-03,1.827710717815249266e-03,3.376808024550272069e+00
4.770680000000000206e-05,1.891372624999999993e-03,1.829209000000000043e-03,3.398388319760068388e+00
4.773497000000000081e-05,1.892428999999999943e-03,1.830386415378579875e-03,3.389589438609757366e+00
4.782569999999999850e-05,1.895626000000000082e-03,1.834178637504903795e-03,3.350129656873838790e+00
4.783425000000000030e-05,1.895894180538348992e-03,1.834535999999999892e-03,3.344615779594900751e+00
4.791449000000000278e-05,1.898411000000000022e-03,1.836919050901294473e-03,3.347559004765843227e+00
4.796018000000000064e-05,1.899768483663192425e-03,1.838276000000000016e-03,3.345117037005999716e+00
4.799987999999999960e-05,1.900947999999999961e-03,1.839404804858586675e-03,3.345821157955750635e+00
4.807297000000000333e-05,1.903132572999758406e-03,1.841483000000000095e-03,3.347821999972756313e+00
4.808262000000000077e-05,1.903420999999999976e-03,1.841760663724801910e-03,3.347901683951451268e+00
4.816731999999999676e-05,1.906139999999999961e-03,1.844197774345602290e-03,3.358762629261784927e+00
4.817267999999999903e-05,1.906301068447412454e-03,1.844352000000000057e-03,3.358852781215971639e+00
4.825118000000000175e-05,1.908659999999999957e-03,1.846618786319672960e-03,3.359719620527400252e+00
4.827297000000000142e-05,1.909593544196117867e-03,1.847247999999999902e-03,3.375050030971367576e+00
4.838049000000000136e-05,1.914200000000000016e-03,1.850313926933417740e-03,3.452715354764833489e+00
4.839942999999999817e-05,1.914823964039730165e-03,1.850854000000000084e-03,3.456240418732654085e+00
4.850160000000000333e-05,1.918189877764083255e-03,1.853814000000000069e-03,3.472617952183076895e+00
4.851842000000000090e-05,1.918744000000000005e-03,1.854381770534778125e-03,3.470818711006887103e+00
4.861603999999999947e-05,1.922097467248908400e-03,1.857677000000000070e-03,3.467796998558324351e+00
4.863520999999999882e-05,1.922756000000000074e-03,1.858432196035242215e-03,3.461186482992788971e+00
4.873862000000000262e-05,1.927065153252222919e-03,1.862506000000000101e-03,3.466252095414608991e+00
4.876342999999999672e-05,1.928098999999999959e-03,1.863317872873605178e-03,3.476654631476778334e+00
4.884796000000000114e-05,1.931684625634824681e-03,1.866084000000000059e-03,3.515416542600687588e+00
4.888748000000000106e-05,1.933360999999999977e-03,1.867399828239550566e-03,3.532246858062145112e+00
4.895299000000000308e-05,1.936339860350076150e-03,1.869580999999999934e-03,3.570792618778015903e+00
4.899260000000000252e-05,1.938140999999999996e-03,1.871007251965602081e-03,3.588107312992506959e+00
4.903438999999999861e-05,1.939513215078040578e-03,1.872512000000000005e-03,3.578146098825565335e+00
4.909447000000000024e-05,1.941486000000000080e-03,1.874502689688434514e-03,3.573390994850960567e+00
4.913806000000000028e-05,1.943046412455287728e-03,1.875946999999999988e-03,3.576828793952480989e+00
4.920349999999999740e-05,1.945389000000000059e-03,1.878030613476490028e-03,3.586650081215689401e+00
4.924610000000000272e-05,1.946831380434782630e-03,1.879386999999999941e-03,3.588637169182434583e+00
4.929550000000000262e-05,1.948503999999999991e-03,1.880960731668648292e-03,3.590891994402899634e+00
4.934702000000000175e-05,1.950263060491015015e-03,1.882601999999999930e-03,3.594018305038191308e+00
4.937452000000000106e-05,1.951201999999999971e-03,1.883480548306772908e-03,3.595548239354415365e+00
4.942734000000000304e-05,1.953018867079561738e-03,1.885168000000000000e-03,3.599194717901096130e+00
4.945847999999999949e-05,1.954089999999999907e-03,1.886196270878245321e-03,3.599505002209663740e+00
4.953402999999999913e-05,1.959723316259807859e-03,1.888691000000000068e-03,3.760928402783080493e+00
4.955024000000000147e-05,1.960931999999999866e-03,1.889493953221992560e-03,3.780803143412557965e+00
4.963250999999999687e-05,1.964772999999999954e-03,1.893569151344959896e-03,3.760298302518582325e+00
4.966934999999999905e-05,1.967150750212404327e-03,1.895393999999999898e-03,3.785848758221479482e+00
4.970312999999999722e-05,1.969330999999999946e-03,1.897054736765888764e-03,3.809919757894188130e+00
4.977751000000000311e-05,1.972600000000000135e-03,1.900711504102976833e-03,3.782188708904059116e+00
4.979365000000000055e-05,1.973356228476821125e-03,1.901504999999999949e-03,3.778650515082588424e+00
4.984395000000000242e-05,1.975713000000000035e-03,1.903456734905660400e-03,3.796055028165418843e+00
4.989965000000000259e-05,1.979945604278075377e-03,1.905617999999999982e-03,3.900446169068270130e+00
4.990004999999999669e-05,1.979976000000000045e-03,1.905632856284855941e-03,3.901231208832139252e+00
4.995904000000000338e-05,1.985293999999999861e-03,1.907823786894037024e-03,4.060658727401936119e+00
4.999288999999999968e-05,1.987617827020422313e-03,1.909080999999999972e-03,4.113855149175040360e+00
5.001632999999999958e-05,1.989227000000000096e-03,1.909958395009129584e-03,4.150279147336694230e+00
5.009146999999999764e-05,1.992763950026867330e-03,1.912770999999999959e-03,4.182045316813532310e+00
5.016520999999999941e-05,1.996234999999999850e-03,1.917292993148215054e-03,4.117367931448035812e+00
5.020238999999999827e-05,1.997565918868599889e-03,1.919572999999999939e-03,4.063034793081583551e+00
5.029932000000000278e-05,2.001035686645184688e-03,1.924404999999999909e-03,3.982045704785883711e+00
5.030485999999999731e-05,2.001234000000000172e-03,1.924655131361461147e-03,3.978835864707290337e+00
5.039127999999999842e-05,2.006288276766430255e-03,1.928557000000000014e-03,4.030540801564601594e+00
5.043449999999999968e-05,2.008816000000000074e-03,1.930269739323349802e-03,4.069185724487626388e+00
5.046340000000000206e-05,2.011036746087220984e-03,1.931414999999999911e-03,4.122456648996775996e+00
5.055198999999999912e-05,2.017844216532441691e-03,1.936152999999999919e-03,4.219254187682573765e+00
5.056611999999999826e-05,2.018929999999999943e-03,1.936890499017681700e-03,4.235629274031009750e+00
5.064360999999999809e-05,2.024309000681508413e-03,1.940934999999999969e-03,4.295558618990766853e+00
5.069818000000000051e-05,2.028096999999999973e-03,1.942956335928809966e-03,4.382016337515346471e+00
5.074249999999999740e-05,2.029949227930321828e-03,1.944598000000000073e-03,4.389145105071678543e+00
5.083365999999999807e-05,2.033759000000000001e-03,1.948081081780144450e-03,4.398067360808390447e+00
5.084766000000000166e-05,2.034387858098423395e-03,1.948616000000000020e-03,4.401680890356200138e+00
5.092783999999999994e-05,2.037989418264964797e-03,1.951664999999999997e-03,4.423116583274526725e+00
5.098017000000000152e-05,2.040339999999999862e-03,1.953781568448023382e-03,4.430302391517273897e+00
5.100980000000000076e-05,2.041790242070234875e-03,1.954979999999999826e-03,4.440467016042878079e+00
5.109450999999999744e-05,2.045936377938260917e-03,1.958361000000000043e-03,4.471871015520676451e+00
5.112141000000000222e-05,2.047253000000000180e-03,1.959851751753743324e-03,4.459584668485623737e+00
5.119001999999999748e-05,2.051360791539790646e-03,1.963654000000000007e-03,4.466509453284063902e+00
5.124291999999999828e-05,2.054527999999999910e-03,1.967690214231927574e-03,4.413183799969690568e+00
5.124314000000000012e-05,2.054540673092632077e-03,1.967706999999999963e-03,4.412937144230930642e+00
5.131324999999999867e-05,2.058579357294559875e-03,1.976561999999999850e-03,4.149495806079446680e+00
