time,subcycling_density,trapezoid_density,relative_difference_percent
1.804912000000000096e-03,2.029010000000000000e+13,2.025618042312746484e+13,1.674529756548155945e-01
1.805993000000000095e-03,2.028494851370558203e+13,2.024997000000000000e+13,1.727336569169338476e-01
1.809742000000000035e-03,2.026708272081218359e+13,2.023569000000000000e+13,1.551354108122015574e-01
1.809836999999999904e-03,2.026663000000000000e+13,2.023549754687980469e+13,1.538506925667155467e-01
1.812994999999999971e-03,2.024916057188669141e+13,2.022910000000000000e+13,9.916690256457977304e-02
1.813579000000000059e-03,2.024593000000000000e+13,2.022776568396226562e+13,8.979892451560325672e-02
1.816387000000000036e-03,2.024645203522505078e+13,2.022135000000000000e+13,1.241362976510014537e-01
1.817667000000000024e-03,2.024669000000000000e+13,2.022354380905832422e+13,1.144517061906250854e-01
1.819455999999999895e-03,2.022313737452651562e+13,2.022661000000000000e+13,1.716859856142168711e-02
1.821890999999999962e-03,2.019108000000000000e+13,2.022227413490283984e+13,1.542563150649808035e-01
1.824808000000000029e-03,2.016330584556824219e+13,2.021708000000000000e+13,2.659837841654572044e-01
1.825568999999999976e-03,2.015606000000000000e+13,2.021589460165351562e+13,2.959780055868592719e-01
1.828907000000000059e-03,2.015602000000000000e+13,2.021069504885381250e+13,2.705253269204773159e-01
1.830129999999999908e-03,2.015521048216833203e+13,2.020879000000000000e+13,2.651297669562006076e-01
1.832412000000000060e-03,2.015370000000000000e+13,2.020596247545767969e+13,2.586487801368437256e-01
1.833898999999999946e-03,2.015150718894009375e+13,2.020412000000000000e+13,2.604063481107132816e-01
1.835884000000000084e-03,2.014858000000000000e+13,2.019970645517241406e+13,2.531049413310777485e-01
1.837524000000000102e-03,2.013121001563314062e+13,2.019606000000000000e+13,3.211021573854473399e-01
1.839722000000000015e-03,2.010793000000000000e+13,2.019445658193841797e+13,4.284669982940064736e-01
1.842363000000000074e-03,2.009523726293103516e+13,2.019253000000000000e+13,4.818253931972112936e-01
1.844361999999999998e-03,2.008563000000000000e+13,2.019284404229607422e+13,5.309506777326805649e-01
1.847328000000000078e-03,2.007981778725824609e+13,2.019331000000000000e+13,5.620287745879892771e-01
1.847878000000000064e-03,2.007874000000000000e+13,2.019282313969571094e+13,5.649687461058506832e-01
1.851290000000000010e-03,2.007287000000000000e+13,2.018980283540802344e+13,5.791677925796856474e-01
1.851666000000000076e-03,2.007173304367004688e+13,2.018947000000000000e+13,5.831602133684199440e-01
1.855824000000000059e-03,2.005916000000000000e+13,2.019409966931770703e+13,6.682133471032145611e-01
1.856444000000000063e-03,2.005860066886870312e+13,2.019479000000000000e+13,6.743785458095720164e-01
1.860370999999999986e-03,2.005505793765483203e+13,2.020130000000000000e+13,7.239240164997696736e-01
1.860668000000000001e-03,2.005479000000000000e+13,2.020130247706421875e+13,7.252625281491793530e-01
1.865167000000000040e-03,2.005231802197802344e+13,2.020134000000000000e+13,7.376836290165729171e-01
1.865490999999999937e-03,2.005214000000000000e+13,2.020190504407819141e+13,7.413411940676961631e-01
1.870258999999999984e-03,2.005016000000000000e+13,2.021022026063625781e+13,7.919768244585118078e-01
1.870385000000000016e-03,2.005007912079362109e+13,2.021044000000000000e+13,7.934556556234249047e-01
1.874966000000000046e-03,2.004713858393308594e+13,2.022657000000000000e+13,8.871074832110142916e-01
1.875399999999999940e-03,2.004686000000000000e+13,2.022676405063291016e+13,8.894356516077559505e-01
1.879863999999999971e-03,2.004319060739605469e+13,2.022876000000000000e+13,9.173542649373728208e-01
1.880619000000000041e-03,2.004257000000000000e+13,2.022841591710427734e+13,9.187368791796199918e-01
1.885196000000000007e-03,2.001634578937828516e+13,2.022633000000000000e+13,1.038172573184136027e+00
1.886136000000000063e-03,2.001096000000000000e+13,2.022682066417212500e+13,1.067200168311573272e+00
1.890540999999999923e-03,1.999913110193392578e+13,2.022912000000000000e+13,1.136919935548724947e+00
1.891099999999999942e-03,1.999763000000000000e+13,2.022718835521426953e+13,1.134899973159605224e+00
1.894578000000000061e-03,1.999133699659596875e+13,2.021517000000000000e+13,1.107252639498115698e+00
1.894918999999999900e-03,1.999072000000000000e+13,2.021559774073210547e+13,1.112397187637952811e+00
1.898867000000000046e-03,1.998478013574660547e+13,2.022055000000000000e+13,1.165991351636797901e+00
1.899339000000000105e-03,1.998407000000000000e+13,2.022073880000000000e+13,1.170426077607016113e+00
1.902192000000000032e-03,1.998394623972602734e+13,2.022188000000000000e+13,1.176615429791753487e+00
1.903718999999999897e-03,1.998388000000000000e+13,2.022295977629210547e+13,1.182219511569146508e+00
1.906081000000000008e-03,1.998444596714975781e+13,2.022463000000000000e+13,1.187581838828409841e+00
1.908893999999999955e-03,1.998512000000000000e+13,2.023307244188078906e+13,1.225480917903244427e+00
1.911801999999999989e-03,1.998037961988303906e+13,2.024180000000000000e+13,1.291487812926523038e+00
1.914366000000000028e-03,1.997620000000000000e+13,2.024413090909091016e+13,1.323499192403424063e+00
1.917148000000000029e-03,1.997702131252350391e+13,2.024666000000000000e+13,1.331768733591101483e+00
1.919684000000000060e-03,1.997777000000000000e+13,2.025229013033175391e+13,1.355501667046565162e+00
1.923900000000000089e-03,1.997765676812891797e+13,2.026165000000000000e+13,1.401629343469470879e+00
1.925269000000000069e-03,1.997762000000000000e+13,2.026310423428740234e+13,1.408886965129121815e+00
1.930677999999999908e-03,1.998221507064641406e+13,2.026885000000000000e+13,1.414164737286949913e+00
1.930931000000000097e-03,1.998243000000000000e+13,2.026918947740112891e+13,1.414755522024438550e+00
1.936722000000000096e-03,1.999024000000000000e+13,2.027695988700564844e+13,1.414018120090038355e+00
1.939174000000000106e-03,1.999357846781673047e+13,2.028025000000000000e+13,1.413550287512577608e+00
1.942113000000000086e-03,1.999758000000000000e+13,2.028594300710659766e+13,1.421491754194409207e+00
1.944098999999999914e-03,2.000150501043841406e+13,2.028979000000000000e+13,1.420837719668788690e+00
1.946423999999999984e-03,2.000610000000000000e+13,2.028428725705329297e+13,1.371442109490739636e+00
1.948564999999999976e-03,2.001091455441208594e+13,2.027922000000000000e+13,1.323056042529811682e+00
1.950991000000000010e-03,2.001637000000000000e+13,2.027145473123191797e+13,1.258344478055207771e+00
1.955132000000000050e-03,2.002615798996121484e+13,2.025820000000000000e+13,1.145422643861671474e+00
1.955374000000000174e-03,2.002673000000000000e+13,2.025747602228412109e+13,1.139066002251663878e+00
1.960517000000000162e-03,2.001443134242181250e+13,2.024209000000000000e+13,1.124679603628812474e+00
1.961609000000000009e-03,2.001182000000000000e+13,2.024034199260628516e+13,1.129042151015843931e+00
1.965927000000000126e-03,2.000237852181930078e+13,2.023343000000000000e+13,1.141929362350818433e+00
1.968117000000000130e-03,1.999759000000000000e+13,2.023377650416933984e+13,1.167288292033232810e+00
1.970603999999999932e-03,1.999876760220233984e+13,2.023417000000000000e+13,1.163390432113895256e+00
1.975381999999999919e-03,2.000103000000000000e+13,2.021339055882912109e+13,1.050593457891520810e+00
1.975864999999999826e-03,2.000111203077369531e+13,2.021129000000000000e+13,1.039903782620034134e+00
1.982270999999999860e-03,2.000220000000000000e+13,2.020410850809889062e+13,9.993438117695461198e-01
1.982902999999999836e-03,2.000358137656427734e+13,2.020340000000000000e+13,9.890346349412606486e-01
1.989302999999999991e-03,2.001757000000000000e+13,2.021887498906227344e+13,9.956290306516688560e-01
1.989760000000000140e-03,2.001861428654545312e+13,2.021998000000000000e+13,9.958749388206461495e-01
1.996177999999999928e-03,2.003328000000000000e+13,2.023263706823183984e+13,9.853241945651227685e-01
1.996574999999999999e-03,2.003417366676664844e+13,2.023342000000000000e+13,9.847387798669308134e-01
2.001376999999999930e-03,2.004498320785842969e+13,2.018633000000000000e+13,7.002104500499610751e-01
2.002845999999999967e-03,2.004829000000000000e+13,2.018153272678282812e+13,6.602210475619736396e-01
2.006944000000000089e-03,2.004731753538717578e+13,2.016815000000000000e+13,5.991251781290014566e-01
2.010052000000000019e-03,2.004658000000000000e+13,2.016586588218473047e+13,5.915237306527562078e-01
2.013937999999999839e-03,2.005239924882628906e+13,2.016301000000000000e+13,5.485825339257924815e-01
2.016229000000000025e-03,2.005583000000000000e+13,2.016560829124451953e+13,5.443837332305168086e-01
2.020551000000000205e-03,2.004919613725257812e+13,2.017051000000000000e+13,6.014417223333563545e-01
2.024666000000000052e-03,2.004288000000000000e+13,2.017934467329117578e+13,6.762591922610681205e-01
2.027193000000000050e-03,2.004654983918851953e+13,2.018477000000000000e+13,6.847745147033157398e-01
2.032576999999999821e-03,2.005436876051459766e+13,2.019785000000000000e+13,7.103787753914517777e-01
2.032749999999999835e-03,2.005462000000000000e+13,2.019806753888646484e+13,7.102042738013996104e-01
2.039455999999999821e-03,2.007896070904307031e+13,2.020650000000000000e+13,6.311795261768722298e-01
2.039970999999999798e-03,2.008083000000000000e+13,2.020822422907489062e+13,6.304078360908140777e-01
2.044904000000000166e-03,2.008455747353154297e+13,2.022474000000000000e+13,6.931239979770174031e-01
2.046866000000000050e-03,2.008604000000000000e+13,2.022340890334572656e+13,6.792569146094874499e-01
2.050283999999999874e-03,2.009571226588750781e+13,2.022109000000000000e+13,6.200344991911523884e-01
2.053711000000000165e-03,2.010541000000000000e+13,2.022816904564315234e+13,6.068717606925122521e-01
2.055827000000000088e-03,2.009837257404901562e+13,2.023254000000000000e+13,6.631269526761561783e-01
2.060362000000000044e-03,2.008329000000000000e+13,2.024540412187007422e+13,8.007452994971369087e-01
2.061537999999999912e-03,2.008196235955056250e+13,2.024874000000000000e+13,8.236445351633607803e-01
2.065968999999999965e-03,2.007696000000000000e+13,2.026197405099778125e+13,9.131097025991423699e-01
2.066048000000000016e-03,2.007700519357068750e+13,2.026221000000000000e+13,9.140405041173322864e-01
2.071755000000000211e-03,2.008027000000000000e+13,2.025439008676140625e+13,8.596659095413291540e-01
2.072733000000000214e-03,2.008071652755484375e+13,2.025305000000000000e+13,8.509013331086244802e-01
2.077298999999999899e-03,2.008280123595505469e+13,2.025101000000000000e+13,8.306191347737486019e-01
2.077362000000000132e-03,2.008283000000000000e+13,2.025097682630450391e+13,8.303146448031768490e-01
2.082673000000000163e-03,2.009509000000000000e+13,2.024818023111746484e+13,7.560690855674788713e-01
2.085693000000000009e-03,2.009855809594566016e+13,2.024659000000000000e+13,7.311448696019420268e-01
2.087383999999999854e-03,2.010050000000000000e+13,2.024593294157887500e+13,7.183316372652839288e-01
2.091949000000000065e-03,2.010972000000000000e+13,2.024415915583527344e+13,6.640886134138204167e-01
2.093002000000000057e-03,2.010868675652361328e+13,2.024375000000000000e+13,6.671849013961678176e-01
2.096586000000000109e-03,2.010517000000000000e+13,2.025024410221371875e+13,7.164066836994795739e-01
2.100320000000000138e-03,2.011224229839646875e+13,2.025701000000000000e+13,7.146548360470338368e-01
2.100888999999999882e-03,2.011332000000000000e+13,2.025699108629171484e+13,7.092419880114364528e-01
2.104454999999999867e-03,2.012292000000000000e+13,2.025687255152240234e+13,6.612696564175951641e-01
2.107841000000000055e-03,2.012977990328327734e+13,2.025676000000000000e+13,6.268529454696736281e-01
2.108384000000000039e-03,2.013088000000000000e+13,2.025790620330459766e+13,6.270450757831840249e-01
2.112998000000000046e-03,2.013344000000000000e+13,2.026764576508620703e+13,6.621675089535796754e-01
2.116193000000000154e-03,2.013787177419354688e+13,2.027439000000000000e+13,6.733530617022417397e-01
2.117958000000000080e-03,2.014032000000000000e+13,2.027894328606490234e+13,6.835823943556280646e-01
2.123502000000000202e-03,2.012345000000000000e+13,2.029324550586310547e+13,8.367094648022087577e-01
2.123527000000000053e-03,2.012352074109720703e+13,2.029331000000000000e+13,8.366760223087952308e-01
2.127658000000000153e-03,2.013521000000000000e+13,2.030004173154951172e+13,8.119773039349807986e-01
2.131959000000000111e-03,2.014571000000000000e+13,2.030705048908871484e+13,7.945047912073963658e-01
2.132646000000000194e-03,2.014780720634211719e+13,2.030817000000000000e+13,7.896466971562814408e-01
2.135457999999999801e-03,2.015639140464492969e+13,2.030531000000000000e+13,7.333973002878080294e-01
2.136437000000000145e-03,2.015938000000000000e+13,2.030754600610687109e+13,7.296105893952656851e-01
2.141427999999999908e-03,2.015984000000000000e+13,2.031894529770992188e+13,7.830391557176645811e-01
2.145282999999999999e-03,2.012738574412074609e+13,2.032775000000000000e+13,9.856686346460080683e-01
2.147126000000000069e-03,2.011187000000000000e+13,2.033462403129373047e+13,1.095442093991636057e+00
2.153144000000000065e-03,2.008591638626875000e+13,2.035707000000000000e+13,1.331987431055893678e+00
2.153593000000000087e-03,2.008398000000000000e+13,2.035841042343541797e+13,1.347995338179790448e+00
2.160427999999999828e-03,2.009296000000000000e+13,2.037881531025299609e+13,1.402708184460440544e+00
2.160654000000000134e-03,2.009323372338748047e+13,2.037949000000000000e+13,1.404629245444903418e+00
2.166768999999999813e-03,2.010064000000000000e+13,2.038253178020565625e+13,1.383006700273679224e+00
2.168433999999999900e-03,2.010323279318820312e+13,2.038336000000000000e+13,1.374293574816894070e+00
2.172465000000000160e-03,2.010951000000000000e+13,2.038791053231939062e+13,1.365517726193979486e+00
2.176060999999999968e-03,2.011442191615720703e+13,2.039197000000000000e+13,1.361065575531902994e+00
2.178189999999999987e-03,2.011733000000000000e+13,2.038999902063236719e+13,1.337268434179212262e+00
2.183524999999999962e-03,2.011707965644377344e+13,2.038506000000000000e+13,1.314591880309533556e+00
2.184156999999999939e-03,2.011705000000000000e+13,2.038488250000000000e+13,1.313878066258169497e+00
2.190103000000000102e-03,2.012549000000000000e+13,2.038321253955696094e+13,1.264386264220167311e+00
2.191109000000000112e-03,2.012799570431211328e+13,2.038293000000000000e+13,1.250724482142099969e+00
2.194972999999999803e-03,2.013762000000000000e+13,2.037870522288755859e+13,1.183025222901762152e+00
2.195617999999999875e-03,2.013930768362784766e+13,2.037800000000000000e+13,1.171323566454766540e+00
2.199669999999999924e-03,2.014991000000000000e+13,2.038720287186778125e+13,1.163930497769366523e+00
2.201245000000000111e-03,2.015331794797687891e+13,2.039078000000000000e+13,1.164556000423333959e+00
2.204859999999999893e-03,2.016114000000000000e+13,2.038058236804337500e+13,1.076722755417721888e+00
2.207516000000000079e-03,2.017159998406374609e+13,2.037309000000000000e+13,9.890007649122145583e-01
2.209880000000000004e-03,2.018091000000000000e+13,2.035825592072957031e+13,8.711253135834184924e-01
2.213217999999999869e-03,2.017975949448529297e+13,2.033731000000000000e+13,7.746870432456751665e-01
2.214232000000000006e-03,2.017941000000000000e+13,2.033656549245574609e+13,7.727730255831352091e-01
2.219050000000000189e-03,2.014445000000000000e+13,2.033302798027800781e+13,9.274466176947120388e-01
2.221635000000000016e-03,2.015729843834141016e+13,2.033113000000000000e+13,8.550019682063410009e-01
2.222763999999999903e-03,2.016291000000000000e+13,2.033246078399122656e+13,8.338920989077841517e-01
2.226440000000000103e-03,2.014867000000000000e+13,2.033679378837719141e+13,9.250415298241712048e-01
2.228930999999999968e-03,2.014269017834849219e+13,2.033973000000000000e+13,9.687435460131861298e-01
2.232047000000000024e-03,2.013521000000000000e+13,2.034746705182667969e+13,1.043162037250353835e+00
2.237918000000000199e-03,2.012000000000000000e+13,2.036204478971962500e+13,1.188705713101212869e+00
2.238346999999999906e-03,2.011770396756329297e+13,2.036311000000000000e+13,1.205150060264404743e+00
2.242974000000000009e-03,2.009294000000000000e+13,2.035528759585492188e+13,1.288842491757991260e+00
2.245102000000000122e-03,2.009260947464595703e+13,2.035169000000000000e+13,1.273017254852265134e+00
2.249540999999999867e-03,2.009192000000000000e+13,2.035386759868421094e+13,1.286967193896577655e+00
2.252094000000000058e-03,2.008745384363295703e+13,2.035512000000000000e+13,1.314981962115885139e+00
2.255949000000000149e-03,2.008071000000000000e+13,2.036443044745484375e+13,1.393215725757276147e+00
2.259402000000000198e-03,2.007175736892583203e+13,2.037277000000000000e+13,1.477524318363030664e+00
2.262205000000000205e-03,2.006449000000000000e+13,2.038045676884838281e+13,1.550341939987034179e+00
2.266643999999999951e-03,2.007362698020538672e+13,2.039263000000000000e+13,1.564305436790709658e+00
2.268923999999999854e-03,2.007832000000000000e+13,2.039221822279557031e+13,1.539303960785772585e+00
2.273232999999999938e-03,2.008694716390703516e+13,2.039144000000000000e+13,1.493238516225263490e+00
2.275506999999999964e-03,2.009150000000000000e+13,2.039432270946681250e+13,1.484838274753030429e+00
2.276909000000000138e-03,2.009170828893442578e+13,2.039610000000000000e+13,1.492401542773246881e+00
2.278408999999999903e-03,2.009193113729508203e+13,2.039288000000000000e+13,1.475754590351720630e+00
2.281362999999999794e-03,2.009237000000000000e+13,2.038096457111835156e+13,1.416000553415003083e+00
2.282092999999999795e-03,2.009476049295774609e+13,2.037802000000000000e+13,1.390024678758063459e+00
2.285611999999999800e-03,2.010628397887323828e+13,2.038096000000000000e+13,1.347708945637309252e+00
2.286475000000000053e-03,2.010911000000000000e+13,2.038300234642497656e+13,1.343729161042927611e+00
2.289583999999999890e-03,2.011547748497457422e+13,2.039036000000000000e+13,1.348100352448047712e+00
2.290800999999999862e-03,2.011797000000000000e+13,2.039049836381611328e+13,1.336545870304609807e+00
2.293630000000000061e-03,2.011696015808260938e+13,2.039082000000000000e+13,1.343054580038422374e+00
2.296683999999999792e-03,2.011587000000000000e+13,2.039253920738572266e+13,1.356717790619812902e+00
2.298071000000000055e-03,2.012050500473335547e+13,2.039332000000000000e+13,1.337766461109052063e+00
2.301626000000000193e-03,2.013238491953297656e+13,2.038707000000000000e+13,1.249248079626074093e+00
2.303022000000000055e-03,2.013705000000000000e+13,2.037440847044233203e+13,1.164983370126666307e+00
2.304044999999999791e-03,2.013416038266482422e+13,2.036513000000000000e+13,1.134142612078468337e+00
2.309083999999999876e-03,2.011992696941755078e+13,2.032540000000000000e+13,1.010917524784010313e+00
2.309528999999999836e-03,2.011867000000000000e+13,2.032210962385632031e+13,1.001075319549996845e+00
2.314099000000000017e-03,2.010939000000000000e+13,2.028831856997628125e+13,8.819290241285403509e-01
2.314986000000000214e-03,2.010561539175640625e+13,2.028176000000000000e+13,8.684877852986808699e-01
2.319485000000000036e-03,2.008647000000000000e+13,2.024650059042883984e+13,7.904111118564921545e-01
2.321422000000000069e-03,2.008975216982940234e+13,2.023132000000000000e+13,6.997458898905146718e-01
2.324702000000000105e-03,2.009531000000000000e+13,2.021227991148810547e+13,5.787071621822483802e-01
2.326845000000000128e-03,2.009296881874229297e+13,2.019984000000000000e+13,5.290694444000894059e-01
2.328756999999999876e-03,2.009088000000000000e+13,2.019352357142857031e+13,5.082994607924629094e-01
2.332668999999999888e-03,2.009852602214905859e+13,2.018060000000000000e+13,4.066974116277087825e-01
2.335438999999999918e-03,2.010394000000000000e+13,2.018088977369769531e+13,3.813002031158509997e-01
2.337352999999999913e-03,2.009987859291605859e+13,2.018109000000000000e+13,4.024133834393554543e-01
2.341621999999999801e-03,2.009082000000000000e+13,2.018197579436357812e+13,4.516693275840520938e-01
2.343810999999999898e-03,2.009427085341762109e+13,2.018243000000000000e+13,4.368113581089041464e-01
2.346683999999999923e-03,2.009880000000000000e+13,2.018337518311607812e+13,4.190338947215700993e-01
2.350575000000000147e-03,2.009898000000000000e+13,2.018465527622594531e+13,4.244574656018825221e-01
2.351866000000000199e-03,2.009411669875776562e+13,2.018508000000000000e+13,4.506462260354398563e-01
2.353795000000000106e-03,2.008685000000000000e+13,2.018353906607929688e+13,4.790491190011057498e-01
2.356847000000000022e-03,2.008392000000000000e+13,2.018110105139500781e+13,4.815448431060218581e-01
2.358676000000000089e-03,2.008752849036959766e+13,2.017964000000000000e+13,4.564576455794173704e-01
2.360689000000000017e-03,2.009150000000000000e+13,2.018013423357664062e+13,4.392152824690674917e-01
2.364161999999999948e-03,2.009058000000000000e+13,2.018098692767087109e+13,4.479807057746563181e-01
2.364704000000000025e-03,2.008611948879772656e+13,2.018112000000000000e+13,4.707395387484610838e-01
2.367330999999999862e-03,2.006450000000000000e+13,2.018237493630573438e+13,5.840488875949437775e-01
2.370455000000000045e-03,2.006144000000000000e+13,2.018386729299362891e+13,6.065601364517827498e-01
2.371611999999999939e-03,2.006273512005410938e+13,2.018442000000000000e+13,6.028653780781940696e-01
2.373412000000000091e-03,2.006475000000000000e+13,2.018468317313260156e+13,5.941791213856754128e-01
2.376019000000000048e-03,2.007024000000000000e+13,2.018506433555298047e+13,5.688579121877482825e-01
2.378519999999999853e-03,2.006203267116357422e+13,2.018543000000000000e+13,6.113188019102182569e-01
2.378983999999999786e-03,2.006051000000000000e+13,2.018579126686217188e+13,6.206408518046987455e-01
2.382748000000000071e-03,2.006379000000000000e+13,2.018872188856305078e+13,6.188201970022922938e-01
2.385340000000000116e-03,2.006628480000000000e+13,2.019074000000000000e+13,6.163974178261916181e-01
2.386748000000000168e-03,2.006764000000000000e+13,2.018925975521732422e+13,6.023982884557971262e-01
2.391284999999999938e-03,2.007326000000000000e+13,2.018448996077200781e+13,5.510664920846657377e-01
2.391713000000000172e-03,2.007377776526244531e+13,2.018404000000000000e+13,5.462842658732082191e-01
2.395724000000000117e-03,2.007863000000000000e+13,2.018250465851333984e+13,5.146767473655637914e-01
2.398008999999999991e-03,2.008044408665105469e+13,2.018163000000000000e+13,5.013763177153941486e-01
2.399993999999999912e-03,2.008202000000000000e+13,2.018278791666666797e+13,4.992764977897588552e-01
2.403648999999999890e-03,2.008659648054145703e+13,2.018492000000000000e+13,4.871137436192116699e-01
2.404130999999999890e-03,2.008720000000000000e+13,2.018551561083249609e+13,4.870601907227741223e-01
2.408365999999999892e-03,2.009245000000000000e+13,2.019074883049147266e+13,4.868508410298515998e-01
2.408634000000000209e-03,2.009250113284044922e+13,2.019108000000000000e+13,4.882297883993861332e-01
2.412558999999999884e-03,2.009325000000000000e+13,2.019691858424725781e+13,5.132891129645633654e-01
2.413648999999999916e-03,2.009119676770801172e+13,2.019854000000000000e+13,5.314405511090816159e-01
2.419024999999999995e-03,2.008107000000000000e+13,2.020708615627966016e+13,6.236235907793103994e-01
2.419970999999999928e-03,2.008325940835266797e+13,2.020859000000000000e+13,6.201847414754420029e-01
2.425080000000000031e-03,2.009508360208816797e+13,2.021689000000000000e+13,6.024981978525481008e-01
2.425921000000000154e-03,2.009703000000000000e+13,2.021764545962950000e+13,5.965850962731757967e-01
2.430802000000000136e-03,2.010782186675800781e+13,2.022203000000000000e+13,5.647708624801376365e-01
2.431759999999999824e-03,2.010994000000000000e+13,2.022437615434817969e+13,5.658328023313404787e-01
2.436930999999999820e-03,2.011606196069255859e+13,2.023704000000000000e+13,5.978050115404298648e-01
2.438170999999999828e-03,2.011753000000000000e+13,2.023572900676787891e+13,5.841104450862482089e-01
2.442398000000000138e-03,2.011095406093825391e+13,2.023126000000000000e+13,5.946537144090189297e-01
2.444374000000000026e-03,2.010788000000000000e+13,2.023519243191773047e+13,6.291634356632842540e-01
2.447649000000000092e-03,2.010187957191780859e+13,2.024171000000000000e+13,6.908034354913266117e-01
2.449629999999999950e-03,2.009825000000000000e+13,2.024627929255710938e+13,7.311431913888867262e-01
2.451720000000000114e-03,2.009627203023758203e+13,2.025110000000000000e+13,7.645410361038065261e-01
2.454722999999999801e-03,2.009343000000000000e+13,2.025468644993247266e+13,7.961438965302287674e-01
2.456902999999999865e-03,2.009634493030080859e+13,2.025729000000000000e+13,7.945044460497499017e-01
2.460175000000000209e-03,2.010072000000000000e+13,2.026361958163642969e+13,8.039016967336612973e-01
2.462305000000000136e-03,2.010247493478260938e+13,2.026774000000000000e+13,8.154094399148135164e-01
2.464775000000000212e-03,2.010451000000000000e+13,2.027317341260404297e+13,8.319536817022595843e-01
2.467351000000000006e-03,2.010419052644900000e+13,2.027884000000000000e+13,8.612399602294805723e-01
2.468726000000000080e-03,2.010402000000000000e+13,2.028242129980079688e+13,8.795858106080708394e-01
2.471366999999999921e-03,2.010793305859933203e+13,2.028930000000000000e+13,8.939043801445488713e-01
2.472924000000000042e-03,2.011024000000000000e+13,2.029347418447694141e+13,9.029217117348121713e-01
2.476700999999999989e-03,2.010560518962510938e+13,2.030360000000000000e+13,9.751709567509733168e-01
2.477511999999999857e-03,2.010461000000000000e+13,2.030478305793674219e+13,9.858418943239999344e-01
2.481624999999999890e-03,2.010605000000000000e+13,2.031078295595625000e+13,1.008001298621582276e+00
2.483467000000000053e-03,2.010674381478334766e+13,2.031347000000000000e+13,1.017680313686693205e+00
2.485156000000000084e-03,2.010738000000000000e+13,2.031634749517374609e+13,1.028568226761170656e+00
2.488876000000000109e-03,2.012035000000000000e+13,2.032268513996139062e+13,9.956122361189867487e-01
2.489682999999999913e-03,2.012399145996387500e+13,2.032406000000000000e+13,9.843925870919737475e-01
2.492198000000000156e-03,2.013534000000000000e+13,2.033134400943396094e+13,9.640484630185441883e-01
2.494983000000000097e-03,2.012722536019971484e+13,2.033941000000000000e+13,1.043219246774046871e+00
2.495002000000000070e-03,2.012717000000000000e+13,2.033947712355212500e+13,1.043818001133783646e+00
2.497951999999999898e-03,2.011443000000000000e+13,2.034989893822393750e+13,1.157101265901855802e+00
2.499644999999999992e-03,2.011666960558464062e+13,2.035588000000000000e+13,1.175141504151917538e+00
2.500816999999999797e-03,2.011822000000000000e+13,2.036099932643538281e+13,1.192374315931409523e+00
2.504573999999999863e-03,2.011224937802257031e+13,2.037741000000000000e+13,1.301247911179240546e+00
2.508260999999999911e-03,2.010639000000000000e+13,2.040271241976199219e+13,1.452367771821237774e+00
2.510119999999999799e-03,2.010689056144371094e+13,2.041547000000000000e+13,1.511498087265632728e+00
2.514965999999999990e-03,2.010819541392151172e+13,2.043518000000000000e+13,1.600106219169531663e+00
2.515242999999999906e-03,2.010827000000000000e+13,2.043595413005654688e+13,1.603468709956632710e+00
2.519564000000000178e-03,2.011826256248071484e+13,2.044803000000000000e+13,1.612710063117499315e+00
2.521724999999999835e-03,2.012326000000000000e+13,2.045256654187465234e+13,1.610098865589455697e+00
2.523169999999999927e-03,2.013125898951526953e+13,2.045560000000000000e+13,1.585585416632758315e+00
2.527599000000000165e-03,2.015577630755204297e+13,2.047606000000000000e+13,1.564186139559842204e+00
2.528306000000000130e-03,2.015969000000000000e+13,2.047073204059362891e+13,1.519447570203303011e+00
2.532181000000000102e-03,2.017015361502347266e+13,2.044153000000000000e+13,1.327573743142158813e+00
2.534909000000000120e-03,2.017752000000000000e+13,2.044238525889967578e+13,1.295667093370944212e+00
2.537124999999999884e-03,2.018108902273398438e+13,2.044308000000000000e+13,1.281563136601801878e+00
2.541682999999999876e-03,2.018843000000000000e+13,2.044659949030049609e+13,1.262652454374954214e+00
2.542383000000000056e-03,2.018919057876057812e+13,2.044714000000000000e+13,1.261542793952708630e+00
2.546392000000000187e-03,2.019354652197652344e+13,2.045283000000000000e+13,1.267714433765285920e+00
2.549009000000000084e-03,2.019639000000000000e+13,2.045643811371400781e+13,1.271228706915850548e+00
2.550489999999999875e-03,2.019311426791277344e+13,2.045848000000000000e+13,1.297094075841541461e+00
2.554725999999999785e-03,2.018374492211837891e+13,2.046938000000000000e+13,1.395426133481429964e+00
2.556071000000000037e-03,2.018077000000000000e+13,2.048319899476439844e+13,1.476473449492438528e+00
2.559501000000000050e-03,2.017862448559670703e+13,2.051844000000000000e+13,1.656146931264233402e+00
2.562145999999999955e-03,2.017697000000000000e+13,2.046827861069276953e+13,1.423219882010927417e+00
2.562156999999999803e-03,2.017694848880901953e+13,2.046807000000000000e+13,1.422320283206870206e+00
2.565661999999999804e-03,2.017009424113707031e+13,2.037453000000000000e+13,1.003388833327343965e+00
2.568266999999999946e-03,2.016500000000000000e+13,2.036638797184717188e+13,9.888251766859893488e-01
2.569142999999999861e-03,2.016327368518518359e+13,2.036365000000000000e+13,9.839901727579113411e-01
2.574747000000000060e-03,2.015223000000000000e+13,2.036606000000000000e+13,1.049933074929564336e+00
2.579483000000000036e-03,2.015608640227088281e+13,2.036681000000000000e+13,1.034642134576387651e+00
