time,subcycling_density,trapezoid_density,relative_difference_percent
8.885073000000000168e-06,5.234197279753067780e+10,5.088764000000000000e+10,2.857929346950807137e+00
8.885260000000000036e-06,5.234363711193472290e+10,5.088966000000000000e+10,2.857116970195365369e+00
8.885485000000000529e-06,5.234563962926580048e+10,5.089210000000000000e+10,2.856120359084809657e+00
8.885756000000000175e-06,5.234805155014010620e+10,5.089506000000000000e+10,2.854877369513084684e+00
8.886079999999999801e-06,5.235093517509684753e+10,5.089860000000000000e+10,2.853389238794087568e+00
8.886274999999999890e-06,5.235267069011710358e+10,5.090069000000000000e+10,2.852575652937324957e+00
8.886469000000000586e-06,5.235439730506034851e+10,5.090279000000000000e+10,2.851724443906411555e+00
8.886703000000000693e-06,5.235647992308466339e+10,5.090536000000000000e+10,2.850623044576570120e+00
8.886982999999999951e-06,5.235897194465221405e+10,5.090843000000000000e+10,2.849315810077455158e+00
8.887319000000000756e-06,5.236196237053328705e+10,5.091204000000000000e+10,2.847896824667185189e+00
8.887520999999999979e-06,5.236376018609272766e+10,5.091424000000000000e+10,2.846983842030692546e+00
8.887721999999999810e-06,5.236554910157514954e+10,5.091650000000000000e+10,2.845932264737657924e+00
8.887964999999999530e-06,5.236771182029270172e+10,5.091914000000000000e+10,2.844847380165300699e+00
8.888109999999999509e-06,5.236900233146161652e+10,5.092069000000000000e+10,2.844251190354287306e+00
8.888254999999999488e-06,5.237029284263052368e+10,5.092226000000000000e+10,2.843614644421759152e+00
8.888429000000000479e-06,5.237184145603323364e+10,5.092419000000000000e+10,2.842757942803280091e+00
8.888638000000000531e-06,5.237370157213187408e+10,5.092649000000000000e+10,2.841765792482211506e+00
8.888889000000000471e-06,5.237593549146564484e+10,5.092920000000000000e+10,2.840679789719148918e+00
8.889190999999999914e-06,5.237862331472778320e+10,5.093247000000000000e+10,2.839354373993216996e+00
8.889552000000000773e-06,5.238183624253453064e+10,5.093648000000000000e+10,2.837566008751548186e+00
8.889768999999999352e-06,5.238376755924937439e+10,5.093885000000000000e+10,2.836572791198416432e+00
8.889985999999999624e-06,5.238569887596423340e+10,5.094116000000000000e+10,2.835700788839974340e+00
8.890245999999999178e-06,5.238801289599124908e+10,5.094401000000000000e+10,2.834490052886000200e+00
8.890401999999999249e-06,5.238940130800745392e+10,5.094576000000000000e+10,2.833682936533783892e+00
8.890557999999999320e-06,5.239078972002366638e+10,5.094748000000000000e+10,2.832936427912953636e+00
8.890746000000000274e-06,5.239246293450474548e+10,5.094949000000000000e+10,2.832163647771048343e+00
8.890969999999999681e-06,5.239445655175878143e+10,5.095194000000000000e+10,2.831131752311651706e+00
8.891239999999999934e-06,5.239685957255607605e+10,5.095494000000000000e+10,2.829793485295196476e+00
8.891401999999999748e-06,5.239830138503443909e+10,5.095671000000000000e+10,2.829051139750661026e+00
8.891563999999999561e-06,5.239974319751280975e+10,5.095845000000000000e+10,2.828369382335627957e+00
8.891758000000000257e-06,5.240146981245605469e+10,5.096056000000000000e+10,2.827499957724276758e+00
8.891990999999999277e-06,5.240354353040332794e+10,5.096315000000000000e+10,2.826343211523086651e+00
8.892271000000000230e-06,5.240603555197089386e+10,5.096623000000000000e+10,2.825018746669890835e+00
8.892438999999999785e-06,5.240753076491142273e+10,5.096804000000000000e+10,2.824300806763263338e+00
8.892606999999999340e-06,5.240902597785195160e+10,5.096986000000000000e+10,2.823562744437499994e+00
8.892807999999999171e-06,5.241081489333437347e+10,5.097209000000000000e+10,2.822573870002924146e+00
8.893049999999999499e-06,5.241296871197490692e+10,5.097476000000000000e+10,2.821413405330220225e+00
8.893339999999999457e-06,5.241554973431272888e+10,5.097790000000000000e+10,2.820143109686215066e+00
8.893514000000000448e-06,5.241709834771543121e+10,5.097980000000000000e+10,2.819348737569451480e+00
8.893687999999999746e-06,5.241864696111811829e+10,5.098174000000000000e+10,2.818473753775603274e+00
8.893896999999999797e-06,5.242050707721675873e+10,5.098405000000000000e+10,2.817463652292743870e+00
8.894147000000000345e-06,5.242273209647351074e+10,5.098676000000000000e+10,2.816362711561807064e+00
8.894448000000000396e-06,5.242541101965863037e+10,5.099005000000000000e+10,2.814982569459395290e+00
8.894627999999999435e-06,5.242701303352348328e+10,5.099206000000000000e+10,2.814071511375463963e+00
8.894808999999999561e-06,5.242862394746537018e+10,5.099406000000000000e+10,2.813198140068412290e+00
8.895025000000000441e-06,5.243054636410320282e+10,5.099640000000000000e+10,2.812250206099259575e+00
8.895284999999999995e-06,5.243286038413021088e+10,5.099924000000000000e+10,2.811062251379061738e+00
8.895597000000000137e-06,5.243563720816263580e+10,5.100272000000000000e+10,2.809491745072882019e+00
8.895784000000000005e-06,5.243730152256668091e+10,5.100477000000000000e+10,2.808622649541760108e+00
8.895970999999999873e-06,5.243896583697072601e+10,5.100678000000000000e+10,2.807834246683923229e+00
8.896194999999999280e-06,5.244095945422476196e+10,5.100924000000000000e+10,2.806784524185739649e+00
8.896464999999999533e-06,5.244336247502204895e+10,5.101227000000000000e+10,2.805388732989237521e+00
8.896625999999999954e-06,5.244479538742339325e+10,5.101404000000000000e+10,2.804630622125582118e+00
8.896787999999999767e-06,5.244623719990176392e+10,5.101576000000000000e+10,2.803990766582256100e+00
8.896982000000000463e-06,5.244796381484500885e+10,5.101789000000000000e+10,2.803083026062051619e+00
8.897214999999999483e-06,5.245003753279228210e+10,5.102046000000000000e+10,2.801969117472249415e+00
8.897447000000000805e-06,5.245210235066255951e+10,5.102309000000000000e+10,2.800716990410732521e+00
8.897727000000000064e-06,5.245459437223010254e+10,5.102618000000000000e+10,2.799375481821493761e+00
8.897894000000000227e-06,5.245608068509361267e+10,5.102798000000000000e+10,2.798661998953540397e+00
8.898061999999999782e-06,5.245757589803414154e+10,5.102979000000000000e+10,2.797945862669906081e+00
8.898262999999999613e-06,5.245936481351656342e+10,5.103201000000000000e+10,2.796979412561965361e+00
8.898504000000000548e-06,5.246150973208007050e+10,5.103467000000000000e+10,2.795824352504034049e+00
8.898794000000000506e-06,5.246409075441790009e+10,5.103783000000000000e+10,2.794516840582563777e+00
8.899140999999999708e-06,5.246717908114625549e+10,5.104167000000000000e+10,2.792833935774937437e+00
8.899349999999999760e-06,5.246903919724489594e+10,5.104399000000000000e+10,2.791806042679845223e+00
8.899558000000000420e-06,5.247089041326651001e+10,5.104629000000000000e+10,2.790801081266650385e+00
8.899807999999999274e-06,5.247311543252324677e+10,5.104902000000000000e+10,2.789662627261496386e+00
8.900108999999999324e-06,5.247579435570836639e+10,5.105235000000000000e+10,2.788205353344883175e+00
8.900289000000000057e-06,5.247739636957323456e+10,5.105436000000000000e+10,2.787296461209649134e+00
8.900469000000000791e-06,5.247899838343809509e+10,5.105634000000000000e+10,2.786448036498689440e+00
8.900684999999999977e-06,5.248092080007591248e+10,5.105871000000000000e+10,2.785442092203098241e+00
8.900944000000000138e-06,5.248322592002590942e+10,5.106159000000000000e+10,2.784159130230589252e+00
8.901256000000000280e-06,5.248600274405832672e+10,5.106506000000000000e+10,2.782612502674679522e+00
8.901629000000000624e-06,5.248932247278939056e+10,5.106915000000000000e+10,2.780881359469250302e+00
8.901853000000000031e-06,5.249131609004343414e+10,5.107161000000000000e+10,2.779834217177477029e+00
8.902076999999999438e-06,5.249330970729747009e+10,5.107413000000000000e+10,2.778666435037601357e+00
8.902346000000000299e-06,5.249570382801773834e+10,5.107712000000000000e+10,2.777337148252952304e+00
8.902669000000000533e-06,5.249857855289745331e+10,5.108063000000000000e+10,2.775902632558473027e+00
8.902862999999999535e-06,5.250030516784067535e+10,5.108278000000000000e+10,2.774956977362382116e+00
8.903056000000000839e-06,5.250202288270690155e+10,5.108498000000000000e+10,2.773893388441967645e+00
8.903288999999999859e-06,5.250409660065417480e+10,5.108755000000000000e+10,2.772782411084843357e+00
8.903428000000000096e-06,5.250533371136093140e+10,5.108906000000000000e+10,2.772166313807557625e+00
8.903567000000000333e-06,5.250657082206768036e+10,5.109059000000000000e+10,2.771510021840970062e+00
8.903734999999999888e-06,5.250806603500820923e+10,5.109247000000000000e+10,2.770654922355895611e+00
8.903935000000000327e-06,5.250984605041361237e+10,5.109471000000000000e+10,2.769633197670780866e+00
8.904175999999999568e-06,5.251199096897710419e+10,5.109735000000000000e+10,2.768521203109562734e+00
8.904465000000000134e-06,5.251456309123790741e+10,5.110053000000000000e+10,2.767159344996827475e+00
8.904811999999999336e-06,5.251765141796626282e+10,5.110444000000000000e+10,2.765339798198087617e+00
8.905019999999999996e-06,5.251950263398788452e+10,5.110675000000000000e+10,2.764317108773076903e+00
8.905229000000000047e-06,5.252136275008652496e+10,5.110900000000000000e+10,2.763432565862225854e+00
8.905477999999999509e-06,5.252357886926623535e+10,5.111177000000000000e+10,2.762199135866817645e+00
8.905627999999999838e-06,5.252491388082028961e+10,5.111347000000000000e+10,2.761393192088679616e+00
8.905778000000000167e-06,5.252624889237433624e+10,5.111515000000000000e+10,2.760627509406381908e+00
8.905876999999999300e-06,5.252713000000000000e+10,5.111622800000000000e+10,2.760184104351361967e+00
8.905957999999999206e-06,5.252787161979999542e+10,5.111711000000000000e+10,2.759861854083682342e+00
8.906174000000000087e-06,5.252984927260000610e+10,5.111949000000000000e+10,2.758946289565889831e+00
8.906433000000000248e-06,5.253222062480001068e+10,5.112240000000000000e+10,2.757735600832532885e+00
8.906742999999999911e-06,5.253505892280000305e+10,5.112587000000000000e+10,2.756312846705597508e+00
8.906929999999999779e-06,5.253677105740000153e+10,5.112790000000000000e+10,2.755581702749382522e+00
8.907116000000000255e-06,5.253847403620001221e+10,5.112996000000000000e+10,2.754772419536436701e+00
8.907339999999999662e-06,5.254052493540000153e+10,5.113248000000000000e+10,2.753719231689919056e+00
8.907609000000000523e-06,5.254298784560001373e+10,5.113549000000000000e+10,2.752487256111193492e+00
8.907930999999999670e-06,5.254593601320000458e+10,5.113901000000000000e+10,2.751179604767485021e+00
8.908123999999999280e-06,5.254770308259999847e+10,5.114116000000000000e+10,2.750315171967156136e+00
8.908317000000000584e-06,5.254947015200001526e+10,5.114337000000000000e+10,2.749330269006549976e+00
8.908549000000000212e-06,5.255159429760000610e+10,5.114596000000000000e+10,2.748280211379366289e+00
8.908688000000000449e-06,5.255286695380001068e+10,5.114747000000000000e+10,2.747735037138710368e+00
8.908828000000000078e-06,5.255414876580001068e+10,5.114900000000000000e+10,2.747167619699330654e+00
8.908995000000000241e-06,5.255567778440000916e+10,5.115089000000000000e+10,2.746360394511237590e+00
8.909195000000000680e-06,5.255750894440000916e+10,5.115314000000000000e+10,2.745420798019455155e+00
8.909435999999999921e-06,5.255971549220000458e+10,5.115579000000000000e+10,2.744411712144421145e+00
8.909723999999999400e-06,5.256235236259999847e+10,5.115898000000000000e+10,2.743159387853312037e+00
8.910071000000000297e-06,5.256552942520001221e+10,5.116290000000000000e+10,2.741497110601651244e+00
8.910277999999999870e-06,5.256742467580000305e+10,5.116522000000000000e+10,2.740542649479476456e+00
8.910486000000000529e-06,5.256932908220001221e+10,5.116748000000000000e+10,2.739726643172601506e+00
8.910735999999999383e-06,5.257161803219999695e+10,5.117026000000000000e+10,2.738618158672629033e+00
8.910885000000000320e-06,5.257298224640000916e+10,5.117197000000000000e+10,2.737850910176037988e+00
8.911035000000000649e-06,5.257435561640000916e+10,5.117365000000000000e+10,2.737161833091853236e+00
8.911214000000000296e-06,5.257599450460000610e+10,5.117563000000000000e+10,2.736389380257763460e+00
8.911429999999999482e-06,5.257797215740000153e+10,5.117801000000000000e+10,2.735475954223310691e+00
8.911688000000000251e-06,5.258033435380001068e+10,5.118094000000000000e+10,2.734209949641430271e+00
8.911997999999999914e-06,5.258317265180000305e+10,5.118442000000000000e+10,2.732770346523420546e+00
8.912184999999999782e-06,5.258488478640000153e+10,5.118646000000000000e+10,2.732020902402708895e+00
8.912371000000000258e-06,5.258658776520000458e+10,5.118853000000000000e+10,2.731193423995579739e+00
8.912594000000000272e-06,5.258862950860000610e+10,5.119106000000000000e+10,2.730104648350720087e+00
8.912862000000000047e-06,5.259108326300000763e+10,5.119408000000000000e+10,2.728837519885126461e+00
8.913183999999999194e-06,5.259403143059999847e+10,5.119761000000000000e+10,2.727512926091664180e+00
8.913377000000000498e-06,5.259579850000000763e+10,5.119978000000000000e+10,2.726610348716357102e+00
8.913570000000000109e-06,5.259756556940000916e+10,5.120200000000000000e+10,2.725607533690108220e+00
8.913801000000000344e-06,5.259968055920001221e+10,5.120460000000000000e+10,2.724521935919843596e+00
8.913940000000000581e-06,5.260095321540000916e+10,5.120611000000000000e+10,2.723978086599449178e+00
8.914079000000000818e-06,5.260222587160001373e+10,5.120765000000000000e+10,2.723374088832457129e+00
8.914245999999999287e-06,5.260375489019999695e+10,5.120955000000000000e+10,2.722548607046921809e+00
8.914445999999999725e-06,5.260558605020000458e+10,5.121181000000000000e+10,2.721591074793108245e+00
8.914685999999999574e-06,5.260778344220000458e+10,5.121447000000000000e+10,2.720546443612526843e+00
8.914974000000000748e-06,5.261042031260001373e+10,5.121768000000000000e+10,2.719256929638386389e+00
8.915320000000000558e-06,5.261358821940000916e+10,5.122162000000000000e+10,2.717540404618223882e+00
8.915527999999999523e-06,5.261549262580000305e+10,5.122395000000000000e+10,2.716585944270215602e+00
8.915735000000000790e-06,5.261738787640000916e+10,5.122622000000000000e+10,2.715734005749417257e+00
8.915984000000000252e-06,5.261966767060000610e+10,5.122901000000000000e+10,2.714590171857715450e+00
8.916134000000000581e-06,5.262104104060001373e+10,5.123073000000000000e+10,2.713822427671855664e+00
8.916282999999999823e-06,5.262240525480000305e+10,5.123242000000000000e+10,2.713097009276554061e+00
8.916461999999999470e-06,5.262404414300000000e+10,5.123440000000000000e+10,2.712326372515341255e+00
8.916676999999999264e-06,5.262601264000000000e+10,5.123680000000000000e+10,2.711357149548761836e+00
8.916935000000000033e-06,5.262837483640000916e+10,5.123974000000000000e+10,2.710073931678828263e+00
8.917244999999999696e-06,5.263121313440000153e+10,5.124325000000000000e+10,2.708577489523013249e+00
8.917431000000000172e-06,5.263291611320000458e+10,5.124529000000000000e+10,2.707812002234751159e+00
8.917617000000000648e-06,5.263461909200001526e+10,5.124736000000000000e+10,2.706986451594804777e+00
8.917840000000000662e-06,5.263666083540000916e+10,5.124992000000000000e+10,2.705840000140506074e+00
8.918106999999999350e-06,5.263910543400000000e+10,5.125295000000000000e+10,2.704537853918652424e+00
8.918429000000000192e-06,5.264205360160000610e+10,5.125649000000000000e+10,2.703196417858511502e+00
8.918621000000000410e-06,5.264381151520001221e+10,5.125867000000000000e+10,2.702258008645195275e+00
8.918814000000000020e-06,5.264557858460000610e+10,5.126091000000000000e+10,2.701217330320523136e+00
8.919045000000000255e-06,5.264769357440000916e+10,5.126352000000000000e+10,2.700114183341310259e+00
8.919184000000000492e-06,5.264896623060001373e+10,5.126503000000000000e+10,2.699571678003531261e+00
8.919323000000000729e-06,5.265023888680001068e+10,5.126658000000000000e+10,2.698949075206519943e+00
8.919488999999999806e-06,5.265175874960000610e+10,5.126849000000000000e+10,2.698087557484150967e+00
8.919689000000000244e-06,5.265358990960000610e+10,5.127076000000000000e+10,2.697112173878456698e+00
8.919929000000000093e-06,5.265578730160000610e+10,5.127343000000000000e+10,2.696049984563166912e+00
8.920216000000000180e-06,5.265841501620000458e+10,5.127665000000000000e+10,2.694725603564204430e+00
8.920561000000000598e-06,5.266157376720001221e+10,5.128061000000000000e+10,2.692955031541185207e+00
8.920768999999999563e-06,5.266347817359999847e+10,5.128295000000000000e+10,2.691982761522101253e+00
8.920976000000000830e-06,5.266537342420001221e+10,5.128522000000000000e+10,2.691132892088621720e+00
8.921223999999999206e-06,5.266764406259999847e+10,5.128803000000000000e+10,2.689933816136042655e+00
8.921373000000000142e-06,5.266900827680000305e+10,5.128976000000000000e+10,2.689129909751972303e+00
8.921521999999999385e-06,5.267037249100000000e+10,5.129146000000000000e+10,2.688386119248701522e+00
8.921701000000000726e-06,5.267201137920001221e+10,5.129344000000000000e+10,2.687617323384846379e+00
8.921916000000000520e-06,5.267397987620001221e+10,5.129585000000000000e+10,2.686630353527648563e+00
8.922173999999999595e-06,5.267634207259999847e+10,5.129881000000000000e+10,2.685309995689955542e+00
8.922329000000000273e-06,5.267776122160000610e+10,5.130056000000000000e+10,2.684573465864712016e+00
8.922482999999999865e-06,5.267917121480000305e+10,5.130228000000000000e+10,2.683879185876345108e+00
8.922669000000000341e-06,5.268087419360000610e+10,5.130436000000000000e+10,2.683035503415316381e+00
8.922890999999999269e-06,5.268290678119999695e+10,5.130691000000000000e+10,2.681893688783824725e+00
8.923157999999999651e-06,5.268535137980000305e+10,5.130995000000000000e+10,2.680574391126873124e+00
8.923478999999999407e-06,5.268829039159999847e+10,5.131351000000000000e+10,2.679178235127549268e+00
8.923670999999999624e-06,5.269004830520000458e+10,5.131569000000000000e+10,2.678241888981721885e+00
8.923863999999999234e-06,5.269181537459999847e+10,5.131791000000000000e+10,2.677243431386816752e+00
8.924094999999999470e-06,5.269393036440000153e+10,5.132053000000000000e+10,2.676122722037363122e+00
8.924372000000000552e-06,5.269646652100000763e+10,5.132358000000000000e+10,2.674962504564193821e+00
8.924704000000000399e-06,5.269950624660000610e+10,5.132736000000000000e+10,2.673323246315427504e+00
8.924904000000000837e-06,5.270133740660001373e+10,5.132968000000000000e+10,2.672250063900678541e+00
8.925103000000000189e-06,5.270315941080000305e+10,5.133191000000000000e+10,2.671339154923327630e+00
8.925223000000000114e-06,5.270425810680000305e+10,5.133322000000000000e+10,2.670859351507664847e+00
8.925342000000000646e-06,5.270534764700000763e+10,5.133457000000000000e+10,2.670281736069879841e+00
8.925485999999999538e-06,5.270666608220000458e+10,5.133621000000000000e+10,2.669570040717857307e+00
8.925658000000000051e-06,5.270824087980000305e+10,5.133817000000000000e+10,2.668717797693223037e+00
8.925864999999999624e-06,5.271013613040000153e+10,5.134048000000000000e+10,2.667789881200957947e+00
8.926112999999999694e-06,5.271240676880000305e+10,5.134326000000000000e+10,2.666653361707073344e+00
8.926410999999999873e-06,5.271513519720000458e+10,5.134665000000000000e+10,2.665188862759312549e+00
8.926767999999999774e-06,5.271840381780000305e+10,5.135068000000000000e+10,2.663496993223854137e+00
8.926982999999999568e-06,5.272037231480000305e+10,5.135306000000000000e+10,2.662572229970332938e+00
8.927196999999999970e-06,5.272233165600000763e+10,5.135546000000000000e+10,2.661589743330130098e+00
8.927453999999999652e-06,5.272468469659999847e+10,5.135840000000000000e+10,2.660294511900679559e+00
8.927762999999999923e-06,5.272751383880000305e+10,5.136186000000000000e+10,2.658887039527001228e+00
8.927947999999999313e-06,5.272920766179999542e+10,5.136390000000000000e+10,2.658107468085553204e+00
8.928133999999999788e-06,5.273091064060000610e+10,5.136598000000000000e+10,2.657265841321446942e+00
8.928356000000000410e-06,5.273294322820001221e+10,5.136851000000000000e+10,2.656166644117207376e+00
8.928623000000000793e-06,5.273538782680001068e+10,5.137149000000000000e+10,2.654970347949827225e+00
8.928783000000000127e-06,5.273685275480000305e+10,5.137325000000000000e+10,2.654305022166211003e+00
8.928942999999999461e-06,5.273831768280000305e+10,5.137503000000000000e+10,2.653599779503784450e+00
8.929134999999999679e-06,5.274007559640000153e+10,5.137721000000000000e+10,2.652665639881965909e+00
8.929365000000000522e-06,5.274218143040000916e+10,5.137979000000000000e+10,2.651609573336148440e+00
8.929641999999999910e-06,5.274471758700000763e+10,5.138280000000000000e+10,2.650532059366184079e+00
8.929973999999999757e-06,5.274775731260000610e+10,5.138651000000000000e+10,2.649036318286659419e+00
8.930173000000000803e-06,5.274957931680001068e+10,5.138876000000000000e+10,2.648087474381578321e+00
8.930372000000000155e-06,5.275140132100000763e+10,5.139096000000000000e+10,2.647238582427741349e+00
8.930611000000000612e-06,5.275358955720001221e+10,5.139357000000000000e+10,2.646283488771089765e+00
8.930898000000000699e-06,5.275621727180001068e+10,5.139677000000000000e+10,2.645005263560357367e+00
8.931069999999999517e-06,5.275779206940000153e+10,5.139871000000000000e+10,2.644194901778666562e+00
8.931242000000000030e-06,5.275936686700000763e+10,5.140061000000000000e+10,2.643464478339863533e+00
8.931448000000000211e-06,5.276125296180000305e+10,5.140286000000000000e+10,2.642640821541842655e+00
8.931696000000000280e-06,5.276352360020000458e+10,5.140563000000000000e+10,2.641527008228484963e+00
8.931992999999999373e-06,5.276624287279999542e+10,5.140896000000000000e+10,2.640167925591172082e+00
8.932349999999999275e-06,5.276951149340000153e+10,5.141285000000000000e+10,2.638759557970432823e+00
8.932563999999999676e-06,5.277147083459999847e+10,5.141519000000000000e+10,2.637899100635431537e+00
8.932778000000000078e-06,5.277343017580000305e+10,5.141761000000000000e+10,2.636879029966587407e+00
8.932906000000000223e-06,5.277460211820000458e+10,5.141904000000000000e+10,2.636303824808873486e+00
8.933034999999999760e-06,5.277578321640000153e+10,5.142042000000000000e+10,2.635846257965223760e+00
8.933188999999999353e-06,5.277719320959999847e+10,5.142210000000000000e+10,2.635235063523268195e+00
8.933374000000000436e-06,5.277888703260000610e+10,5.142416000000000000e+10,2.634417426750395474e+00
8.933595999999999364e-06,5.278091962019999695e+10,5.142663000000000000e+10,2.633440340539515923e+00
8.933862000000000354e-06,5.278335506300000763e+10,5.142953000000000000e+10,2.632388557702175724e+00
8.934021999999999688e-06,5.278481999100000000e+10,5.143127000000000000e+10,2.631764665737400755e+00
8.934182000000000717e-06,5.278628491900000763e+10,5.143305000000000000e+10,2.631060998715821331e+00
8.934373999999999241e-06,5.278804283259999847e+10,5.143518000000000000e+10,2.630228634564899970e+00
8.934604000000000084e-06,5.279014866660000610e+10,5.143769000000000000e+10,2.629314548534364970e+00
8.934880000000000079e-06,5.279267566740000153e+10,5.144069000000000000e+10,2.628241703989587563e+00
8.935211000000000534e-06,5.279570623720001221e+10,5.144439000000000000e+10,2.626751405158098240e+00
8.935409999999999886e-06,5.279752824140000153e+10,5.144658000000000000e+10,2.625924291566128499e+00
8.935608999999999238e-06,5.279935024559999847e+10,5.144871000000000000e+10,2.625216930803509818e+00
8.935847000000000302e-06,5.280152932600000763e+10,5.145132000000000000e+10,2.624246231194860890e+00
8.935989999999999802e-06,5.280283860540000153e+10,5.145293000000000000e+10,2.623579658923216762e+00
8.936134000000000389e-06,5.280415704060000610e+10,5.145452000000000000e+10,2.622970811116314138e+00
8.936304999999999815e-06,5.280572268240000153e+10,5.145637000000000000e+10,2.622323887985105628e+00
8.936510999999999996e-06,5.280760877720000458e+10,5.145861000000000000e+10,2.621521990586229478e+00
8.936759000000000066e-06,5.280987941560000610e+10,5.146135000000000000e+10,2.620470344442977328e+00
8.937055999999999158e-06,5.281259868819999695e+10,5.146462000000000000e+10,2.619233734165329341e+00
8.937233999999999413e-06,5.281422842059999847e+10,5.146654000000000000e+10,2.618572028739446278e+00
8.937411999999999668e-06,5.281585815300000000e+10,5.146846000000000000e+10,2.617910372682609843e+00
8.937625000000000677e-06,5.281780833840000916e+10,5.147084000000000000e+10,2.616954256818053270e+00
8.937882000000000360e-06,5.282016137900000763e+10,5.147367000000000000e+10,2.615883769313529950e+00
8.938189999999999544e-06,5.282298136540000153e+10,5.147698000000000000e+10,2.614763658241026523e+00
8.938373999999999541e-06,5.282466603259999847e+10,5.147899000000000000e+10,2.614029592655175094e+00
8.938559000000000624e-06,5.282635985560000610e+10,5.148107000000000000e+10,2.613173843511811256e+00
8.938780000000000160e-06,5.282838328740000916e+10,5.148350000000000000e+10,2.612260796954382069e+00
8.939045999999999456e-06,5.283081873019999695e+10,5.148634000000000000e+10,2.611330947587257256e+00
8.939206000000000484e-06,5.283228365820001221e+10,5.148809000000000000e+10,2.610688526608798909e+00
8.939365000000000427e-06,5.283373943040000916e+10,5.148990000000000000e+10,2.609908798424563248e+00
8.939557000000000644e-06,5.283549734400000763e+10,5.149200000000000000e+10,2.609138009787943080e+00
8.939786999999999793e-06,5.283760317800000000e+10,5.149444000000000000e+10,2.608365442948792357e+00
8.939923999999999552e-06,5.283885752259999847e+10,5.149595000000000000e+10,2.607792501352045100e+00
8.940062000000000396e-06,5.284012102300000763e+10,5.149751000000000000e+10,2.607137748990208781e+00
8.940227999999999473e-06,5.284164088580000305e+10,5.149933000000000000e+10,2.606462813788068988e+00
8.940425999999999433e-06,5.284345373419999695e+10,5.150146000000000000e+10,2.605739204674968335e+00
8.940664000000000497e-06,5.284563281460000610e+10,5.150404000000000000e+10,2.604830251374467220e+00
8.940949999999999497e-06,5.284825137340000153e+10,5.150724000000000000e+10,2.603539567253072562e+00
8.941122000000000010e-06,5.284982617100000763e+10,5.150912000000000000e+10,2.602852021156656370e+00
8.941292999999999436e-06,5.285139181279999542e+10,5.151093000000000000e+10,2.602286180428106110e+00
8.941498999999999617e-06,5.285327790759999847e+10,5.151317000000000000e+10,2.601486003676338310e+00
8.941746000000000294e-06,5.285553939020000458e+10,5.151595000000000000e+10,2.600339099249852737e+00
8.941894000000000144e-06,5.285689444860000610e+10,5.151757000000000000e+10,2.599743055815726844e+00
8.942041999999999995e-06,5.285824950700000763e+10,5.151913000000000000e+10,2.599266538468346877e+00
8.942220000000000249e-06,5.285987923940000916e+10,5.152106000000000000e+10,2.598586363324064230e+00
8.942432999999999564e-06,5.286182942480000305e+10,5.152345000000000000e+10,2.597612203375362139e+00
8.942688999999999855e-06,5.286417330960000610e+10,5.152627000000000000e+10,2.596546013518941098e+00
8.942842999999999447e-06,5.286558330279999542e+10,5.152791000000000000e+10,2.596016998942893839e+00
8.942995999999999647e-06,5.286698414019999695e+10,5.152956000000000000e+10,2.595450339960203134e+00
8.943181000000000730e-06,5.286867796320001221e+10,5.153161000000000000e+10,2.594655907704052300e+00
8.943402000000000266e-06,5.287070139500000763e+10,5.153406000000000000e+10,2.593704813864864622e+00
8.943667000000000170e-06,5.287312768200000763e+10,5.153692000000000000e+10,2.592719320440584507e+00
8.943826999999999504e-06,5.287459261000000000e+10,5.153865000000000000e+10,2.592117973598454750e+00
8.943985999999999446e-06,5.287604838219999695e+10,5.154042000000000000e+10,2.591419282574718874e+00
8.944177000000000271e-06,5.287779714000000763e+10,5.154254000000000000e+10,2.590592431028830855e+00
8.944406000000000028e-06,5.287989381820000458e+10,5.154501000000000000e+10,2.589744027986423003e+00
8.944682000000000023e-06,5.288242081900000763e+10,5.154799000000000000e+10,2.588715523146503994e+00
8.945011999999999392e-06,5.288544223300000000e+10,5.155168000000000000e+10,2.587233302581021466e+00
8.945209999999999352e-06,5.288725508140000153e+10,5.155384000000000000e+10,2.586451526016299685e+00
8.945407999999999311e-06,5.288906792979999542e+10,5.155594000000000000e+10,2.585789202563265388e+00
8.945646000000000375e-06,5.289124701020000458e+10,5.155855000000000000e+10,2.584822517700758659e+00
8.945788999999999876e-06,5.289255628960000610e+10,5.156016000000000000e+10,2.584158562735271225e+00
8.945930999999999984e-06,5.289385641320000458e+10,5.156173000000000000e+10,2.583556473376678042e+00
8.946103000000000497e-06,5.289543121080001068e+10,5.156356000000000000e+10,2.582969854680341459e+00
8.946307999999999591e-06,5.289730814980000305e+10,5.156579000000000000e+10,2.582173471598133041e+00
8.946555000000000268e-06,5.289956963240000916e+10,5.156854000000000000e+10,2.581088455092987566e+00
8.946850000000000576e-06,5.290227059340000916e+10,5.157179000000000000e+10,2.579861186513031868e+00
8.947028000000000831e-06,5.290390032580001068e+10,5.157369000000000000e+10,2.579242101544432231e+00
8.947204999999999999e-06,5.290552090240000153e+10,5.157561000000000000e+10,2.578565532041213970e+00
8.947417999999999314e-06,5.290747108779999542e+10,5.157799000000000000e+10,2.577613217963699910e+00
8.947673999999999604e-06,5.290981497259999847e+10,5.158081000000000000e+10,2.576549248838857498e+00
8.947826999999999804e-06,5.291121581000000000e+10,5.158245000000000000e+10,2.576003679546047032e+00
8.947980999999999397e-06,5.291262580319999695e+10,5.158410000000000000e+10,2.575456009119083234e+00
