time,subcycling_plastic_strain,trapezoid_plastic_strain,relative_difference_percent
8.911035000000000649e-06,1.132717256880000416e-05,1.092559999999999921e-05,3.675519594347266494e+00
8.911214000000000296e-06,1.132771021320000277e-05,1.092605000000000019e-05,3.676170374472042202e+00
8.911429999999999482e-06,1.132835899080000179e-05,1.092654999999999960e-05,3.677363768069538796e+00
8.911688000000000251e-06,1.132913391960000298e-05,1.092715999999999992e-05,3.678667829518402765e+00
8.911997999999999914e-06,1.133006503560000305e-05,1.092794000000000027e-05,3.679788099129412959e+00
8.912184999999999782e-06,1.133062670880000175e-05,1.092884999999999956e-05,3.676294475631033176e+00
8.912371000000000258e-06,1.133118537840000383e-05,1.092935999999999966e-05,3.676568238213437922e+00
8.912594000000000272e-06,1.133185518120000293e-05,1.092988000000000046e-05,3.677763902256955042e+00
8.912862000000000047e-06,1.133266014600000254e-05,1.093056000000000060e-05,3.678678365975777353e+00
8.913183999999999194e-06,1.133362730519999935e-05,1.093136000000000066e-05,3.679938316915724261e+00
8.913377000000000498e-06,1.133420700000000490e-05,1.093223999999999954e-05,3.676895128537293278e+00
8.913570000000000109e-06,1.133478669480000367e-05,1.093279999999999975e-05,3.676886934728559098e+00
8.913801000000000344e-06,1.133548052640000286e-05,1.093341000000000007e-05,3.677448539842581354e+00
8.913940000000000581e-06,1.133589802680000441e-05,1.093407999999999950e-05,3.674913909537930401e+00
8.914079000000000818e-06,1.133631552720000427e-05,1.093444999999999998e-05,3.675223968283765963e+00
8.914245999999999287e-06,1.133681712840000105e-05,1.093484999999999916e-05,3.676018677896833342e+00
8.914445999999999725e-06,1.133741784840000159e-05,1.093535000000000026e-05,3.676771647912516094e+00
8.914685999999999574e-06,1.133813871240000088e-05,1.093594999999999988e-05,3.677675121045734130e+00
8.914974000000000748e-06,1.133900374920000410e-05,1.093661999999999931e-05,3.679233156130548466e+00
8.915320000000000558e-06,1.134004299480000457e-05,1.093744000000000077e-05,3.680961859447948736e+00
8.915527999999999523e-06,1.134066774360000181e-05,1.093848999999999969e-05,3.676720860009033309e+00
8.915735000000000790e-06,1.134128948880000412e-05,1.093908999999999931e-05,3.676717979283512960e+00
8.915984000000000252e-06,1.134203738520000352e-05,1.093964999999999952e-05,3.678247340637077478e+00
8.916134000000000581e-06,1.134248792520000350e-05,1.094037000000000076e-05,3.675542282390839688e+00
8.916282999999999823e-06,1.134293546160000177e-05,1.094083999999999976e-05,3.675179068517609782e+00
8.916461999999999470e-06,1.134347310600000038e-05,1.094128000000000005e-05,3.675923712764871620e+00
8.916676999999999264e-06,1.134411888000000109e-05,1.094177999999999945e-05,3.677088005790663860e+00
8.916935000000000033e-06,1.134489380880000228e-05,1.094238999999999977e-05,3.678390267574108918e+00
8.917244999999999696e-06,1.134582492480000235e-05,1.094317000000000012e-05,3.679508997849820773e+00
8.917431000000000172e-06,1.134638359440000273e-05,1.094407999999999941e-05,3.675992814380042883e+00
8.917617000000000648e-06,1.134694226400000481e-05,1.094458999999999951e-05,3.676266210063650952e+00
8.917840000000000662e-06,1.134761206680000391e-05,1.094511000000000031e-05,3.677460224703119174e+00
8.918106999999999350e-06,1.134841402800000012e-05,1.094579000000000045e-05,3.678345994213297221e+00
8.918429000000000192e-06,1.134938118720000371e-05,1.094657999999999981e-05,3.679698930624943021e+00
8.918621000000000410e-06,1.134995787840000416e-05,1.094746000000000038e-05,3.676632555862307417e+00
8.918814000000000020e-06,1.135053757320000293e-05,1.094802000000000059e-05,3.676624386875456008e+00
8.919045000000000255e-06,1.135123140480000382e-05,1.094862999999999922e-05,3.677185225914151978e+00
8.919184000000000492e-06,1.135164890520000368e-05,1.094930999999999936e-05,3.674559448951617568e+00
8.919323000000000729e-06,1.135206640560000523e-05,1.094967999999999983e-05,3.674869088411765627e+00
8.919488999999999806e-06,1.135256500320000200e-05,1.095007000000000001e-05,3.675729956064226034e+00
8.919689000000000244e-06,1.135316572320000254e-05,1.095056999999999941e-05,3.676481892723421296e+00
8.919929000000000093e-06,1.135388658720000183e-05,1.095117000000000073e-05,3.677384126079689342e+00
8.920216000000000180e-06,1.135474862040000334e-05,1.095184000000000016e-05,3.678912588204385159e+00
8.920561000000000598e-06,1.135578486240000381e-05,1.095265999999999993e-05,3.680611489811643100e+00
8.920768999999999563e-06,1.135640961120000105e-05,1.095371000000000053e-05,3.676376416757431986e+00
8.920976000000000830e-06,1.135703135640000505e-05,1.095431000000000016e-05,3.676373558900605243e+00
8.921223999999999206e-06,1.135777624919999935e-05,1.095485999999999967e-05,3.677968036104521055e+00
8.921373000000000142e-06,1.135822378560000271e-05,1.095557999999999921e-05,3.675239335571494514e+00
8.921521999999999385e-06,1.135867132200000098e-05,1.095604999999999991e-05,3.674876638934662765e+00
8.921701000000000726e-06,1.135920896640000468e-05,1.095649000000000019e-05,3.675620261598417482e+00
8.921916000000000520e-06,1.135985474040000369e-05,1.095698999999999960e-05,3.676782952252435344e+00
8.922173999999999595e-06,1.136062966920000149e-05,1.095759999999999992e-05,3.678083423377396244e+00
8.922329000000000273e-06,1.136109522720000322e-05,1.095838000000000027e-05,3.674952202789125266e+00
8.922482999999999865e-06,1.136155778160000155e-05,1.095882999999999956e-05,3.674915858718513118e+00
8.922669000000000341e-06,1.136211645120000363e-05,1.095926000000000085e-05,3.675945740862090361e+00
8.922890999999999269e-06,1.136278325039999933e-05,1.095979000000000065e-05,3.677016169105417287e+00
8.923157999999999651e-06,1.136358521160000062e-05,1.096046000000000009e-05,3.677995372457000478e+00
8.923478999999999407e-06,1.136454936720000081e-05,1.096124999999999945e-05,3.679319121450577157e+00
8.923670999999999624e-06,1.136512605840000126e-05,1.096214000000000072e-05,3.676162304075668796e+00
8.923863999999999234e-06,1.136570575320000003e-05,1.096269999999999924e-05,3.676154170049356740e+00
8.924094999999999470e-06,1.136639958480000092e-05,1.096328999999999986e-05,3.676903418590597106e+00
8.924372000000000552e-06,1.136723158200000401e-05,1.096395999999999929e-05,3.678156268355637692e+00
8.924704000000000399e-06,1.136822877720000264e-05,1.096471999999999994e-05,3.680064581676528945e+00
8.924904000000000837e-06,1.136882949720000487e-05,1.096570000000000074e-05,3.676276910730770453e+00
8.925103000000000189e-06,1.136942721360000201e-05,1.096632000000000006e-05,3.675865865668719756e+00
8.925223000000000114e-06,1.136978764560000335e-05,1.096688999999999928e-05,3.673763898425206342e+00
8.925342000000000646e-06,1.137014507400000468e-05,1.096720999999999964e-05,3.673997981255078038e+00
8.925485999999999538e-06,1.137057759240000120e-05,1.096754999999999971e-05,3.674727650204480334e+00
8.925658000000000051e-06,1.137109421160000312e-05,1.096799000000000000e-05,3.675278803135333838e+00
8.925864999999999624e-06,1.137171595680000035e-05,1.096848999999999940e-05,3.676221219146855734e+00
8.926112999999999694e-06,1.137246084960000143e-05,1.096908000000000002e-05,3.677435569801673410e+00
8.926410999999999873e-06,1.137335592240000137e-05,1.096979000000000056e-05,3.678884667801304964e+00
8.926767999999999774e-06,1.137442820760000197e-05,1.097068000000000014e-05,3.680247784093618968e+00
8.926982999999999568e-06,1.137507398160000098e-05,1.097172000000000005e-05,3.676305826251498932e+00
8.927196999999999970e-06,1.137571675200000168e-05,1.097231999999999967e-05,3.676494597313986645e+00
8.927453999999999652e-06,1.137648867720000116e-05,1.097292999999999999e-05,3.677765894797480950e+00
8.927762999999999923e-06,1.137741678960000122e-05,1.097371000000000034e-05,3.678854185138852984e+00
8.927947999999999313e-06,1.137797245559999990e-05,1.097459999999999992e-05,3.675509408998960836e+00
8.928133999999999788e-06,1.137853112520000197e-05,1.097511000000000003e-05,3.675782066876795984e+00
8.928356000000000410e-06,1.137919792440000276e-05,1.097565000000000053e-05,3.676756496426199838e+00
8.928623000000000793e-06,1.137999988560000405e-05,1.097633000000000067e-05,3.677639845011979158e+00
8.928783000000000127e-06,1.138048046160000244e-05,1.097710000000000032e-05,3.674745256944020877e+00
8.928942999999999461e-06,1.138096103760000084e-05,1.097754000000000061e-05,3.674967593832499713e+00
8.929134999999999679e-06,1.138153772880000129e-05,1.097800000000000060e-05,3.675876560393520620e+00
8.929365000000000522e-06,1.138222855680000386e-05,1.097858000000000052e-05,3.676691856323890395e+00
8.929641999999999910e-06,1.138306055400000187e-05,1.097921000000000054e-05,3.678320698848107195e+00
8.929973999999999757e-06,1.138405774920000050e-05,1.097998000000000020e-05,3.680131923737568922e+00
8.930173000000000803e-06,1.138465546560000441e-05,1.098095000000000029e-05,3.676416572336675070e+00
8.930372000000000155e-06,1.138525318200000325e-05,1.098154999999999992e-05,3.676194908733315003e+00
8.930611000000000612e-06,1.138597104240000422e-05,1.098212000000000083e-05,3.677350478778262932e+00
8.930898000000000699e-06,1.138683307560000404e-05,1.098279000000000026e-05,3.678874635680039251e+00
8.931069999999999517e-06,1.138734969480000088e-05,1.098362999999999973e-05,3.675649077763919248e+00
8.931242000000000030e-06,1.138786631400000280e-05,1.098415000000000053e-05,3.675444290181781870e+00
8.931448000000000211e-06,1.138848505560000341e-05,1.098463999999999924e-05,3.676452351647429229e+00
8.931696000000000280e-06,1.138922994840000279e-05,1.098521999999999915e-05,3.677759283837771953e+00
8.931992999999999373e-06,1.139012201759999933e-05,1.098594999999999940e-05,3.678990142864293933e+00
8.932349999999999275e-06,1.139119430279999993e-05,1.098684000000000067e-05,3.680351245672087934e+00
8.932563999999999676e-06,1.139183707320000062e-05,1.098783999999999948e-05,3.676765162215696492e+00
8.932778000000000078e-06,1.139247984360000132e-05,1.098844000000000079e-05,3.676953631270685197e+00
8.932906000000000223e-06,1.139286430440000275e-05,1.098909999999999953e-05,3.674225408814218330e+00
8.933034999999999760e-06,1.139325176880000080e-05,1.098948000000000070e-05,3.674166282663056560e+00
8.933188999999999353e-06,1.139371432319999913e-05,1.098982999999999978e-05,3.675073437896667627e+00
8.933374000000000436e-06,1.139426998920000289e-05,1.099025999999999936e-05,3.676073079253844078e+00
8.933595999999999364e-06,1.139493678840000029e-05,1.099081000000000057e-05,3.676951820657437864e+00
8.933862000000000354e-06,1.139573574600000326e-05,1.099146999999999931e-05,3.677995263599900255e+00
8.934021999999999688e-06,1.139621632200000166e-05,1.099221999999999926e-05,3.675293271059007605e+00
8.934182000000000717e-06,1.139669689800000344e-05,1.099267000000000024e-05,3.675420966880686535e+00
8.934373999999999241e-06,1.139727358919999881e-05,1.099314999999999994e-05,3.676140043572578175e+00
8.934604000000000084e-06,1.139796441720000138e-05,1.099371999999999916e-05,3.677048507693503332e+00
8.934880000000000079e-06,1.139879341080000277e-05,1.099437000000000058e-05,3.678459164099463052e+00
8.935211000000000534e-06,1.139978760240000307e-05,1.099515999999999994e-05,3.680051971958599122e+00
8.935409999999999886e-06,1.140038531880000191e-05,1.099614999999999974e-05,3.676153188161331187e+00
8.935608999999999238e-06,1.140098303519999905e-05,1.099672999999999966e-05,3.676120403065269215e+00
8.935847000000000302e-06,1.140169789200000340e-05,1.099727000000000017e-05,3.677529896056050518e+00
8.935989999999999802e-06,1.140212740680000161e-05,1.099795999999999931e-05,3.674930685327118418e+00
8.936134000000000389e-06,1.140255992520000322e-05,1.099839000000000059e-05,3.674809905813510635e+00
8.936304999999999815e-06,1.140307354080000174e-05,1.099882000000000018e-05,3.675426462111404557e+00
8.936510999999999996e-06,1.140369228240000234e-05,1.099929999999999987e-05,3.676527437200571846e+00
8.936759000000000066e-06,1.140443717520000173e-05,1.099987999999999979e-05,3.677832623628639386e+00
8.937055999999999158e-06,1.140532924439999996e-05,1.100062000000000073e-05,3.678967589099515934e+00
8.937233999999999413e-06,1.140586388520000025e-05,1.100149000000000061e-05,3.675628348523696243e+00
8.937411999999999668e-06,1.140639852600000055e-05,1.100199000000000001e-05,3.675776164130311940e+00
8.937625000000000677e-06,1.140703829280000293e-05,1.100248999999999941e-05,3.676879440926585918e+00
8.937882000000000360e-06,1.140781021800000241e-05,1.100313000000000014e-05,3.677864553086279020e+00
8.938189999999999544e-06,1.140873532680000076e-05,1.100389000000000079e-05,3.679110994384712896e+00
8.938373999999999541e-06,1.140928798920000113e-05,1.100473999999999927e-05,3.676124917081201815e+00
8.938559000000000624e-06,1.140984365520000319e-05,1.100527000000000077e-05,3.676181095057208026e+00
8.938780000000000160e-06,1.141050745080000227e-05,1.100583999999999998e-05,3.676842937931155131e+00
8.939045999999999456e-06,1.141130640840000016e-05,1.100648999999999971e-05,3.677979159568586009e+00
8.939206000000000484e-06,1.141178698440000364e-05,1.100721999999999996e-05,3.675469232013202969e+00
8.939365000000000427e-06,1.141226455680000372e-05,1.100767999999999995e-05,3.675475275444088030e+00
8.939557000000000644e-06,1.141284124800000417e-05,1.100817999999999935e-05,3.676005007185609408e+00
8.939786999999999793e-06,1.141353207600000166e-05,1.100873999999999957e-05,3.677006414903086995e+00
8.939923999999999552e-06,1.141394356919999980e-05,1.100936000000000059e-05,3.674905436828291627e+00
8.940062000000000396e-06,1.141435806600000303e-05,1.100975999999999977e-05,3.674903594628795567e+00
8.940227999999999473e-06,1.141485666359999981e-05,1.101018999999999936e-05,3.675383109646613633e+00
8.940425999999999433e-06,1.141545137640000032e-05,1.101067999999999975e-05,3.676170558040017244e+00
8.940664000000000497e-06,1.141616623320000298e-05,1.101122999999999927e-05,3.677484106680214193e+00
8.940949999999999497e-06,1.141702526279999940e-05,1.101190999999999940e-05,3.678882798715209290e+00
8.941122000000000010e-06,1.141754188200000132e-05,1.101277999999999928e-05,3.675383345531301416e+00
8.941292999999999436e-06,1.141805549759999984e-05,1.101326999999999967e-05,3.675434249773229745e+00
8.941498999999999617e-06,1.141867423920000045e-05,1.101374000000000037e-05,3.676627913860323726e+00
8.941746000000000294e-06,1.141941612840000320e-05,1.101432999999999929e-05,3.677809983902824431e+00
8.941894000000000144e-06,1.141986066120000147e-05,1.101507999999999924e-05,3.674786394651716304e+00
8.942041999999999995e-06,1.142030519400000143e-05,1.101551000000000052e-05,3.674774876515030986e+00
8.942220000000000249e-06,1.142083983480000172e-05,1.101590999999999970e-05,3.675863680803511002e+00
8.942432999999999564e-06,1.142147960160000071e-05,1.101641999999999980e-05,3.676871448256338493e+00
8.942688999999999855e-06,1.142224852320000188e-05,1.101706999999999954e-05,3.677733945595356602e+00
8.942842999999999447e-06,1.142271107760000021e-05,1.101781999999999949e-05,3.674874681198283533e+00
8.942995999999999647e-06,1.142317062840000022e-05,1.101824000000000007e-05,3.675093557591776250e+00
8.943181000000000730e-06,1.142372629440000398e-05,1.101866999999999966e-05,3.676090620737388015e+00
8.943402000000000266e-06,1.142439009000000306e-05,1.101921999999999917e-05,3.676939837846997072e+00
8.943667000000000170e-06,1.142518604400000263e-05,1.101987999999999960e-05,3.677953335245057964e+00
8.943826999999999504e-06,1.142566661999999934e-05,1.102062000000000054e-05,3.675352384893034507e+00
8.943985999999999446e-06,1.142614419239999942e-05,1.102106999999999984e-05,3.675452495991764934e+00
8.944177000000000271e-06,1.142671788000000155e-05,1.102156000000000023e-05,3.676048399682089407e+00
8.944406000000000028e-06,1.142740570440000072e-05,1.102212000000000044e-05,3.677021338907580983e+00
8.944682000000000023e-06,1.142823469800000211e-05,1.102277000000000018e-05,3.678428362380798511e+00
8.945011999999999392e-06,1.142922588599999902e-05,1.102355000000000053e-05,3.680083874976740166e+00
8.945209999999999352e-06,1.142982059879999953e-05,1.102454999999999933e-05,3.676073842469762543e+00
8.945407999999999311e-06,1.143041531160000005e-05,1.102512000000000025e-05,3.676107938961206578e+00
8.945646000000000375e-06,1.143113016840000271e-05,1.102565000000000005e-05,3.677607836272715591e+00
8.945788999999999876e-06,1.143155968320000092e-05,1.102634999999999989e-05,3.674921285828955497e+00
8.945930999999999984e-06,1.143198619440000081e-05,1.102679000000000018e-05,3.674652318580481136e+00
8.946103000000000497e-06,1.143250281360000273e-05,1.102721000000000076e-05,3.675388548871399763e+00
8.946307999999999591e-06,1.143311855159999994e-05,1.102767999999999976e-05,3.676553469088694737e+00
8.946555000000000268e-06,1.143386044080000270e-05,1.102827000000000038e-05,3.677734048948767764e+00
8.946850000000000576e-06,1.143474650280000260e-05,1.102900999999999963e-05,3.678811632231750117e+00
8.947028000000000831e-06,1.143528114360000459e-05,1.102987999999999950e-05,3.675480998886706985e+00
8.947204999999999999e-06,1.143581278080000148e-05,1.103035999999999920e-05,3.675789192737157762e+00
8.947417999999999314e-06,1.143645254759999878e-05,1.103086999999999930e-05,3.676795643498649735e+00
8.947673999999999604e-06,1.143722146919999994e-05,1.103151000000000003e-05,3.677750998730000553e+00
8.947826999999999804e-06,1.143768101999999996e-05,1.103225999999999998e-05,3.674868250023113792e+00
8.947980999999999397e-06,1.143814357439999998e-05,1.103268999999999957e-05,3.675020093920887909e+00
8.948164999999999394e-06,1.143869623680000034e-05,1.103312000000000085e-05,3.675988630595873552e+00
8.948386000000000624e-06,1.143936003240000281e-05,1.103367000000000036e-05,3.676836740631199252e+00
8.948651000000000527e-06,1.144015598640000238e-05,1.103433000000000079e-05,3.677848916970958282e+00
8.948810000000000469e-06,1.144063355880000247e-05,1.103507000000000004e-05,3.675224160789215322e+00
8.948969000000000411e-06,1.144111113120000255e-05,1.103551999999999933e-05,3.675324146030302330e+00
8.949159000000000150e-06,1.144168181520000128e-05,1.103600000000000072e-05,3.675986002174706169e+00
8.949387999999999907e-06,1.144236963960000045e-05,1.103656999999999994e-05,3.676863732119675543e+00
8.949663000000000510e-06,1.144319562960000352e-05,1.103721000000000067e-05,3.678335644605863930e+00
8.949992999999999878e-06,1.144418681760000043e-05,1.103798999999999933e-05,3.679988997996928024e+00
8.950190999999999838e-06,1.144478153040000095e-05,1.103898999999999983e-05,3.675984219570822109e+00
8.950388999999999798e-06,1.144537624320000146e-05,1.103956000000000074e-05,3.676018276090720072e+00
8.950625999999999775e-06,1.144608809640000072e-05,1.104009999999999955e-05,3.677395099682078339e+00
8.950767999999999884e-06,1.144651460760000061e-05,1.104079000000000039e-05,3.674778775794125707e+00
8.950910999999999384e-06,1.144694412239999882e-05,1.104123000000000067e-05,3.674537369477839821e+00
8.951082000000000504e-06,1.144745773800000243e-05,1.104164999999999956e-05,3.675245438861066027e+00
8.951286999999999599e-06,1.144807347599999963e-05,1.104212000000000025e-05,3.676408841780377301e+00
8.951532999999999189e-06,1.144881236159999899e-05,1.104270000000000017e-05,3.677654573609704602e+00
8.951827999999999497e-06,1.144969842359999890e-05,1.104343999999999942e-05,3.678730754185285168e+00
8.952005999999999752e-06,1.145023306440000088e-05,1.104430999999999929e-05,3.675404478867413172e+00
8.952183000000000615e-06,1.145076470160000286e-05,1.104479999999999969e-05,3.675618405041315206e+00
8.952395999999999930e-06,1.145140446840000016e-05,1.104530000000000079e-05,3.676717412836222998e+00
8.952651000000000828e-06,1.145217038640000301e-05,1.104593999999999982e-05,3.677644332668864813e+00
8.952956999999999533e-06,1.145308948799999965e-05,1.104670000000000047e-05,3.678831578661492685e+00
8.953140999999999530e-06,1.145364215040000001e-05,1.104753999999999994e-05,3.675950939304135190e+00
8.953324000000000135e-06,1.145419180920000205e-05,1.104808000000000045e-05,3.675858693999333404e+00
8.953544999999999671e-06,1.145485560479999944e-05,1.104864999999999966e-05,3.676517989075586801e+00
8.953677000000000773e-06,1.145525208000000260e-05,1.104929000000000039e-05,3.674101050836770632e+00
8.953809999999999574e-06,1.145565155880000070e-05,1.104965000000000016e-05,3.674338633350382466e+00
8.953968000000000124e-06,1.145612612760000077e-05,1.105002000000000063e-05,3.675161923688827326e+00
8.954158999999999255e-06,1.145669981519999952e-05,1.105050000000000033e-05,3.675850099090531398e+00
8.954386999999999620e-06,1.145738463600000037e-05,1.105106000000000054e-05,3.676793321183667640e+00
8.954662000000000223e-06,1.145821062600000174e-05,1.105171000000000027e-05,3.678169495942269940e+00
8.954991000000000199e-06,1.145919881040000203e-05,1.105249000000000063e-05,3.679793516212196636e+00
8.955188000000000766e-06,1.145979051960000254e-05,1.105348000000000043e-05,3.675860630317348665e+00
8.955386000000000726e-06,1.146038523240000305e-05,1.105406000000000034e-05,3.675800858689048933e+00
8.955623000000000704e-06,1.146109708560000401e-05,1.105459000000000015e-05,3.677269673502173042e+00
8.955765000000000812e-06,1.146152359680000390e-05,1.105527999999999929e-05,3.674656786621457449e+00
8.955906999999999226e-06,1.146195010799999871e-05,1.105571999999999958e-05,3.674388533718284666e+00
8.956078000000000346e-06,1.146246372360000231e-05,1.105614000000000016e-05,3.675095680771066409e+00
8.956282999999999440e-06,1.146307946159999952e-05,1.105660999999999916e-05,3.676257565383968196e+00
8.956529000000000725e-06,1.146381834720000396e-05,1.105719999999999978e-05,3.677407907969505896e+00
8.956822999999999947e-06,1.146470140560000047e-05,1.105793000000000002e-05,3.678549290870899213e+00
8.957000000000000809e-06,1.146523304280000414e-05,1.105879999999999990e-05,3.675200227872863490e+00
8.957176999999999977e-06,1.146576468000000103e-05,1.105929000000000029e-05,3.675413882808034494e+00
8.957389999999999293e-06,1.146640444679999833e-05,1.105978999999999970e-05,3.676511459982501062e+00
8.957644000000000798e-06,1.146716736120000286e-05,1.106043000000000042e-05,3.677410021129399187e+00
8.957949999999999504e-06,1.146808646279999950e-05,1.106118000000000037e-05,3.678689459894867397e+00
8.958133999999999501e-06,1.146863912519999986e-05,1.106203000000000054e-05,3.675718879807768236e+00
8.958317000000000105e-06,1.146918878400000190e-05,1.106256000000000035e-05,3.675720484227896545e+00
8.958537000000000249e-06,1.146984957600000097e-05,1.106312999999999957e-05,3.676351773865094152e+00
8.958668999999999658e-06,1.147024605120000075e-05,1.106377000000000029e-05,3.673938008472704020e+00
8.958801000000000760e-06,1.147064252640000392e-05,1.106413000000000006e-05,3.674148138172669942e+00
8.958960000000000702e-06,1.147112009880000231e-05,1.106450000000000054e-05,3.674997503728155479e+00
8.959150000000000441e-06,1.147169078280000273e-05,1.106498000000000023e-05,3.675657640592232767e+00
8.959378000000000806e-06,1.147237560360000359e-05,1.106554000000000045e-05,3.676599638155961358e+00
8.959652000000000322e-06,1.147319859000000156e-05,1.106619000000000018e-05,3.677946881447014871e+00
8.959981000000000298e-06,1.147418677440000185e-05,1.106697000000000053e-05,3.679568792542144084e+00
8.960177999999999172e-06,1.147477848359999897e-05,1.106796000000000033e-05,3.675641072067469040e+00
8.960374999999999739e-06,1.147537019279999947e-05,1.106852999999999955e-05,3.675647920726599960e+00
8.960611999999999717e-06,1.147608204600000042e-05,1.106907000000000005e-05,3.677021158959157265e+00
8.960753999999999825e-06,1.147650855720000032e-05,1.106975000000000019e-05,3.674505361006347393e+00
8.960895999999999933e-06,1.147693506840000021e-05,1.107019000000000048e-05,3.674237464758958183e+00
8.961065999999999967e-06,1.147744568040000041e-05,1.107060999999999936e-05,3.674916561960010153e+00
8.961269999999999669e-06,1.147805841479999930e-05,1.107109000000000076e-05,3.675956159691579739e+00
8.961515999999999260e-06,1.147879730039999866e-05,1.107167000000000067e-05,3.677198655668006300e+00
8.961810000000000175e-06,1.147968035880000194e-05,1.107239999999999922e-05,3.678338560745662900e+00
8.961986999999999344e-06,1.148021199599999884e-05,1.107327000000000079e-05,3.674993890693516896e+00
8.962164000000000206e-06,1.148074363320000081e-05,1.107375999999999950e-05,3.675207275577593968e+00
8.962375000000000736e-06,1.148137739280000317e-05,1.107426000000000059e-05,3.676249183241160789e+00
8.962629999999999940e-06,1.148214331080000094e-05,1.107489000000000062e-05,3.677267320939533235e+00
8.962934999999999254e-06,1.148305940879999926e-05,1.107564999999999957e-05,3.678424370578699421e+00
8.963117999999999858e-06,1.148360906759999961e-05,1.107649999999999974e-05,3.675430574640002668e+00
8.963301000000000463e-06,1.148415872640000165e-05,1.107702000000000055e-05,3.675525785816050828e+00
8.963521000000000607e-06,1.148481951840000242e-05,1.107758999999999976e-05,3.676156261425117755e+00
8.963784999999999424e-06,1.148561246879999859e-05,1.107823999999999949e-05,3.677230939210552663e+00
8.963942999999999973e-06,1.148608703760000035e-05,1.107895000000000003e-05,3.674870250339611122e+00
8.964101000000000523e-06,1.148656160640000212e-05,1.107942000000000073e-05,3.674755595509524575e+00
8.964291000000000262e-06,1.148713229040000085e-05,1.107990999999999943e-05,3.675321283295635677e+00
8.964519000000000627e-06,1.148781711120000340e-05,1.108046999999999964e-05,3.676262028596293696e+00
8.964793000000000143e-06,1.148864009760000137e-05,1.108109000000000066e-05,3.677888164431483808e+00
8.964957000000000435e-06,1.148913268800000151e-05,1.108188000000000002e-05,3.674942230018746869e+00
8.965121000000000727e-06,1.148962527840000334e-05,1.108239000000000012e-05,3.674616020551552786e+00
8.965317000000000208e-06,1.149021398400000214e-05,1.108288000000000052e-05,3.675344170468340721e+00
8.965554000000000185e-06,1.149092583720000140e-05,1.108341999999999933e-05,3.676715645531813070e+00
8.965836999999999315e-06,1.149177585599999948e-05,1.108409000000000046e-05,3.678117517991995822e+00
8.966006999999999349e-06,1.149228646799999799e-05,1.108496000000000034e-05,3.674586719302529225e+00
8.966176999999999383e-06,1.149279707999999819e-05,1.108545000000000073e-05,3.674610232331546822e+00
8.966382000000000171e-06,1.149341281800000048e-05,1.108591000000000073e-05,3.675862585931148008e+00
8.966625999999999283e-06,1.149414569639999812e-05,1.108649000000000064e-05,3.677049241013138126e+00
8.966772999999999741e-06,1.149458722559999977e-05,1.108726000000000030e-05,3.673831276618384045e+00
8.966920000000000199e-06,1.149502875480000141e-05,1.108767999999999919e-05,3.673886284596978413e+00
8.967096999999999368e-06,1.149556039199999830e-05,1.108806999999999936e-05,3.675034446932595067e+00
8.967307999999999898e-06,1.149619415160000066e-05,1.108857000000000046e-05,3.676075017788589694e+00
8.967561999999999710e-06,1.149695706600000011e-05,1.108922000000000019e-05,3.676877778599395796e+00
8.967714999999999909e-06,1.149741661680000012e-05,1.108997000000000014e-05,3.674010090198620571e+00
8.967867000000000717e-06,1.149787316400000351e-05,1.109038000000000002e-05,3.674293973696153515e+00
8.968049999999999628e-06,1.149842282279999878e-05,1.109080999999999961e-05,3.675230418697995827e+00
8.968269000000000379e-06,1.149908061120000123e-05,1.109136000000000082e-05,3.676019993941233466e+00
8.968532999999999196e-06,1.149987356159999740e-05,1.109201999999999955e-05,3.676999875586212774e+00
8.968690999999999746e-06,1.150034813039999916e-05,1.109274999999999980e-05,3.674455210835900765e+00
8.968849000000000295e-06,1.150082269920000093e-05,1.109320000000000079e-05,3.674527631341723666e+00
8.969038000000000642e-06,1.150139037960000304e-05,1.109368000000000048e-05,3.675159005848397609e+00
8.969265999999999312e-06,1.150207520039999881e-05,1.109424999999999970e-05,3.676005141402069576e+00
8.969538999999999437e-06,1.150289518319999847e-05,1.109487999999999973e-05,3.677508753587229062e+00
8.969866000000000628e-06,1.150387736040000212e-05,1.109566000000000008e-05,3.679072361626095855e+00
8.970062999999999501e-06,1.150446906959999924e-05,1.109666000000000058e-05,3.675061411271487444e+00
8.970259000000000677e-06,1.150505777520000312e-05,1.109722999999999980e-05,3.675041205778408759e+00
8.970494999999999568e-06,1.150576662479999898e-05,1.109775000000000060e-05,3.676570699466093384e+00
8.970636999999999676e-06,1.150619313599999887e-05,1.109843999999999974e-05,3.673968017126723495e+00
8.970778000000000392e-06,1.150661664360000214e-05,1.109888000000000003e-05,3.673673772488774691e+00
8.970948000000000426e-06,1.150712725560000234e-05,1.109930000000000061e-05,3.674351135657218936e+00
8.971152000000000127e-06,1.150773999000000123e-05,1.109976999999999961e-05,3.675481473940465982e+00
8.971395999999999239e-06,1.150847286839999887e-05,1.110034999999999952e-05,3.676666667267242783e+00
8.971690000000000155e-06,1.150935592680000046e-05,1.110109000000000047e-05,3.677710268090790713e+00
8.971865999999999931e-06,1.150988456040000073e-05,1.110194999999999964e-05,3.674440619891110149e+00
8.972041999999999707e-06,1.151041319399999931e-05,1.110242999999999934e-05,3.674719804583320482e+00
